"time","Revolute1.phi","Revolute1.w","Revolute2.phi","Revolute2.w","Revolute3.phi","Revolute3.w","Revolute4.phi","Revolute4.w","Revolute5.phi","Revolute5.w","Revolute6.phi","Revolute6.w","Revolute7.phi","Revolute7.w","Revolute8.phi","Revolute8.w"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00022000000000000001,4.7996877924193833e-07,0.0043633474057090211,-8.0565856549781492e-14,-9.0594506386323774e-10,-3.5581494862154638e-07,-0.0032346773804514135,-3.5581502546798647e-07,-0.0032346782445727544,4.7996877924193833e-07,0.0043633474057090211,-8.0565856560782126e-14,-9.0594506396090522e-10,-3.5581494862154638e-07,-0.0032346773804514135,-3.5581502546798647e-07,-0.0032346782445727544
0.00044000000000000002,1.9198734950197512e-06,0.0087266948113932808,-1.2886570424970946e-12,-7.2467988297231031e-09,-1.4232576703208448e-06,-0.0064693495769382976,-1.4232588994771935e-06,-0.0064693564891424487,1.9198734950197512e-06,0.0087266948113932808,-1.2886570425362528e-12,-7.2467988298825968e-09,-1.4232576703208448e-06,-0.0064693495769382976,-1.4232588994771935e-06,-0.0064693564891424487
0.00066,4.3197146138598611e-06,0.013090042216936409,-6.6865069612531377e-12,-2.4978534425707958e-08,-3.2023255901726483e-06,-0.0097040109086600872,-3.2023319678992795e-06,-0.0097040347336946938,4.3197146138598611e-06,0.013090042216936409,-6.6865069613473418e-12,-2.4978534425981901e-08,-3.2023255901726483e-06,-0.0097040109086600872,-3.2023319678992795e-06,-0.0097040347336946938
0.00088000000000000003,7.679492141508385e-06,0.017453389621994442,-2.0615347893227641e-11,-5.7971364564465503e-08,-5.6930145721765033e-06,-0.012938657684721749,-5.693034235125815e-06,-0.012938712978186964,7.679492141508385e-06,0.017453389621994442,-2.0615347893399143e-11,-5.7971364564878021e-08,-5.6930145721765033e-06,-0.012938657684721749,-5.693034235125815e-06,-0.012938712978186964
0.0011000000000000001,1.1999206099766768e-05,0.021816737025584596,-5.5631837893422238e-11,-1.1770237357286398e-07,-8.8953126571020436e-06,-0.016173278959733368,-8.8953657176931834e-06,-0.016173391222497752,1.1999206099766768e-05,0.021816737025584596,-5.5631837893681287e-11,-1.1770237357336337e-07,-8.8953126571020436e-06,-0.016173278959733368,-8.8953657176931834e-06,-0.016173391222497752
0.00132,1.7278856480378515e-05,0.026180084428079061,-1.0698060483726833e-10,-1.9982503814508061e-07,-1.2809224374067644e-05,-0.019407878878858559,-1.2809326409338837e-05,-0.019408069466673072,1.7278856480378515e-05,0.026180084428079061,-1.0698060483762973e-10,-1.9982503814564388e-07,-1.2809224374067644e-05,-0.019407878878858559,-1.2809326409338837e-05,-0.019408069466673072
0.0015400000000000001,2.351844328334363e-05,0.030543431829477847,-1.7466164872476595e-10,-3.0433935828111545e-07,-1.7434749723073306e-05,-0.022642457442097322,-1.7434916310062782e-05,-0.022642747710712934,2.351844328334363e-05,0.030543431829477847,-1.7466164872524452e-10,-3.0433935828171965e-07,-1.7434749723073306e-05,-0.022642457442097322,-1.7434916310062782e-05,-0.022642747710712934
0.0017600000000000001,3.07179665012602e-05,0.034906779218644719,-3.2982028702196115e-10,-4.6375885955812871e-07,-2.277182087392793e-05,-0.025876983658025512,-2.2772135422860942e-05,-0.025877425953240395,3.07179665012602e-05,0.034906779218644719,-3.2982028702253899e-10,-4.6375885955875366e-07,-2.277182087392793e-05,-0.025876983658025512,-2.2772135422860942e-05,-0.025877425953240395
0.00198,3.8877426133625999e-05,0.039270126594824102,-5.7728367880405291e-10,-6.8028956150975153e-07,-2.8820433224401413e-05,-0.029111455423897092,-2.8820983747936599e-05,-0.029112104194162033,3.8877426133625999e-05,0.039270126594824102,-5.7728367880470887e-10,-6.8028956151037675e-07,-2.8820433224401413e-05,-0.029111455423897092,-2.8820983747936599e-05,-0.029112104194162033
0.0022000000000000001,4.799682218324736e-05,0.043633473962238108,-8.9007837996429611e-10,-9.4160455639132056e-07,-3.5580612491068431e-05,-0.032345884489542939,-3.5581461284153904e-05,-0.032346782433999889,4.799682218324736e-05,0.043633473962238108,-8.9007837996502247e-10,-9.4160455639192492e-07,-3.5580612491068431e-05,-0.032345884489542939,-3.5581461284153904e-05,-0.032346782433999889
0.0024200000000000003,5.8076154650124247e-05,0.047996821320886729,-1.2682043905026898e-09,-1.2477038442028355e-06,-4.3052358673928957e-05,-0.035580270854963035,-4.3053568031512854e-05,-0.035581460672753959,5.8076154650124247e-05,0.047996821320886729,-1.2682043905034787e-09,-1.2477038442033979e-06,-4.3052358673928957e-05,-0.035580270854963035,-4.3053568031512854e-05,-0.035581460672753959
0.00264,6.9115423534256675e-05,0.052360168670769938,-1.711661710419234e-09,-1.5985874249442956e-06,-5.1235671772982998e-05,-0.038814614520157387,-5.1237303990013423e-05,-0.03881613891042425,6.9115423534256675e-05,0.052360168670769938,-1.7116617104200769e-09,-1.5985874249447947e-06,-5.1235671772982998e-05,-0.038814614520157387,-5.1237303990013423e-05,-0.03881613891042425
0.0028600000000000001,8.1114628835644658e-05,0.056723516011887763,-2.2204503397139295e-09,-1.9942552986157023e-06,-6.0130551788230561e-05,-0.042048915485125994,-6.0132669159655658e-05,-0.042050817147010762,8.1114628835644658e-05,0.056723516011887763,-2.2204503397148191e-09,-1.9942552986161169e-06,-6.0130551788230561e-05,-0.042048915485125994,-6.0132669159655658e-05,-0.042050817147010762
0.0030800000000000003,9.4073770554288174e-05,0.06108686334424019,-2.7945702783867759e-09,-2.4347074652170552e-06,-6.9736998719671645e-05,-0.045283173749868864,-6.9739663540439544e-05,-0.045285495382513488,9.4073770554288174e-05,0.06108686334424019,-2.7945702783877036e-09,-2.4347074652173635e-06,-6.9736998719671645e-05,-0.045283173749868864,-6.9739663540439544e-05,-0.045285495382513488
