"Time","sensor_frame_a1.r[1]","sensor_frame_a1.r[2]","sensor_frame_a1.r[3]","sensor_frame_a1.v[1]","sensor_frame_a1.v[2]","sensor_frame_a1.v[3]","sensor_frame_a1.a[1]","sensor_frame_a1.a[2]","sensor_frame_a1.a[3]","sensor_frame_a1.angles[1]","sensor_frame_a1.angles[2]","sensor_frame_a1.angles[3]","sensor_frame_a1.w[1]","sensor_frame_a1.w[2]","sensor_frame_a1.w[3]","sensor_frame_a1.z[1]","sensor_frame_a1.z[2]","sensor_frame_a1.z[3]","sensor_frame_a2.r[1]","sensor_frame_a2.r[2]","sensor_frame_a2.r[3]","sensor_frame_a2.v[1]","sensor_frame_a2.v[2]","sensor_frame_a2.v[3]","sensor_frame_a2.a[1]","sensor_frame_a2.a[2]","sensor_frame_a2.a[3]","sensor_frame_a2.angles[1]","sensor_frame_a2.angles[2]","sensor_frame_a2.angles[3]","sensor_frame_a2.w[1]","sensor_frame_a2.w[2]","sensor_frame_a2.w[3]","sensor_frame_a2.z[1]","sensor_frame_a2.z[2]","sensor_frame_a2.z[3]","sensor_world1.r[1]","sensor_world1.r[2]","sensor_world1.r[3]","sensor_world1.v[1]","sensor_world1.v[2]","sensor_world1.v[3]","sensor_world1.a[1]","sensor_world1.a[2]","sensor_world1.a[3]","sensor_world1.angles[1]","sensor_world1.angles[2]","sensor_world1.angles[3]","sensor_world1.w[1]","sensor_world1.w[2]","sensor_world1.w[3]","sensor_world1.z[1]","sensor_world1.z[2]","sensor_world1.z[3]","sensor_world2.r[1]","sensor_world2.r[2]","sensor_world2.r[3]","sensor_world2.v[1]","sensor_world2.v[2]","sensor_world2.v[3]","sensor_world2.a[1]","sensor_world2.a[2]","sensor_world2.a[3]","sensor_world2.angles[1]","sensor_world2.angles[2]","sensor_world2.angles[3]","sensor_world2.w[1]","sensor_world2.w[2]","sensor_world2.w[3]","sensor_world2.z[1]","sensor_world2.z[2]","sensor_world2.z[3]"
0.023,1,-4.3368087e-19,1,-0.00032846676,-0.33810675,0.00032846676,-0.099913299,-14.699718,-0.014403086,0.0019448127,-3.779661e-06,-0.0019434527,0.16921349,-0.00032846676,-0.16889325,7.3827801,-0.042809241,-7.3169374,1,-4.3368087e-19,1,-0.00032846676,-0.33810675,0.00032846676,-0.099913299,-14.699718,-0.014403086,0.0019448127,-3.779661e-06,-0.0019434527,0.16921349,-0.00032846676,-0.16889325,7.3827801,-0.042809241,-7.3169374,0.99999434,-0.0038882666,0.99999809,-0.0009855614,-0.33810547,-0.00032908894,-0.12848124,-14.69944,-0.042991292,0.0019448127,-3.779661e-06,-0.0019434527,0.16921316,-0.00032885885,-0.16889358,7.3827105,-0.04292712,-7.3170066,0.99999434,-0.0038882666,0.99999809,-0.0009855614,-0.33810547,-0.00032908894,-0.12848124,-14.69944,-0.042991292,0.0019448127,-3.779661e-06,-0.0019434527,0.16921316,-0.00032885885,-0.16889358,7.3827105,-0.04292712,-7.3170066
0.024,1,0,1,-0.00037315802,-0.35280642,0.00037315802,-0.10876752,-14.699652,-0.015705125,0.0021177216,-4.4811095e-06,-0.0021159984,0.17659977,-0.00037315802,-0.17620665,7.3888235,-0.04660055,-7.3108277,1,0,1,-0.00037315802,-0.35280642,0.00037315802,-0.10876752,-14.699652,-0.015705125,0.0021177216,-4.4811095e-06,-0.0021159984,0.17659977,-0.00037315802,-0.17620665,7.3888235,-0.04660055,-7.3108277,0.99999326,-0.0042337216,0.99999774,-0.0011196962,-0.35280484,-0.00037398975,-0.13987163,-14.699322,-0.046834908,0.0021177216,-4.4811095e-06,-0.0021159984,0.17659938,-0.00037368541,-0.17620704,7.388741,-0.046752818,-7.3109102,0.99999326,-0.0042337216,0.99999774,-0.0011196962,-0.35280484,-0.00037398975,-0.13987163,-14.699322,-0.046834908,0.0021177216,-4.4811095e-06,-0.0021159984,0.17659938,-0.00037368541,-0.17620704,7.388741,-0.046752818,-7.3109102
0.025,1,0,1,-0.00042171974,-0.36750603,0.00042171974,-0.11799247,-14.699582,-0.01706858,0.0022980191,-5.2759374e-06,-0.0022958552,0.18399237,-0.00042171974,-0.18351366,7.3956642,-0.050549909,-7.3039174,1,0,1,-0.00042171974,-0.36750603,0.00042171974,-0.11799247,-14.699582,-0.01706858,0.0022980191,-5.2759374e-06,-0.0022958552,0.18399237,-0.00042171974,-0.18351366,7.3956642,-0.050549909,-7.3039174,0.99999207,-0.0045938762,0.99999738,-0.0012654607,-0.36750409,-0.00042281873,-0.15174015,-14.699194,-0.050848514,0.0022980191,-5.2759374e-06,-0.0022958552,0.18399189,-0.00042242059,-0.18351415,7.3955669,-0.050744519,-7.3040142,0.99999207,-0.0045938762,0.99999738,-0.0012654607,-0.36750409,-0.00042281873,-0.15174015,-14.699194,-0.050848514,0.0022980191,-5.2759374e-06,-0.0022958552,0.18399189,-0.00042242059,-0.18351415,7.3955669,-0.050744519,-7.3040142
0.026000001,1,4.3368087e-19,1,-0.00047430923,-0.38220558,0.00047430923,-0.12758666,-14.699509,-0.018494898,0.0024857156,-6.1720862e-06,-0.0024830117,0.1913926,-0.00047430923,-0.19081298,7.4033656,-0.054656647,-7.2961426,1,4.3368087e-19,1,-0.00047430923,-0.38220558,0.00047430923,-0.12758666,-14.699509,-0.018494898,0.0024857156,-6.1720862e-06,-0.0024830117,0.1913926,-0.00047430923,-0.19081298,7.4033656,-0.054656647,-7.2961426,0.99999076,-0.0049687298,0.9999969,-0.0014233306,-0.38220322,-0.00047574853,-0.16408516,-14.699055,-0.055033714,0.0024857156,-6.1720862e-06,-0.0024830117,0.191392,-0.00047523106,-0.19081357,7.4032521,-0.054902874,-7.2962561,0.99999076,-0.0049687298,0.9999969,-0.0014233306,-0.38220322,-0.00047574853,-0.16408516,-14.699055,-0.055033714,0.0024857156,-6.1720862e-06,-0.0024830117,0.191392,-0.00047523106,-0.19081357,7.4032521,-0.054902874,-7.2962561
0.027000001,1,4.3368087e-19,1,-0.00053108396,-0.39690506,0.00053108396,-0.13754882,-14.699431,-0.019985367,0.0026808141,-7.1778209e-06,-0.0026774653,0.19880076,-0.00053108396,-0.19810429,7.4119964,-0.05891994,-7.2874346,1,4.3368087e-19,1,-0.00053108396,-0.39690506,0.00053108396,-0.13754882,-14.699431,-0.019985367,0.0026808141,-7.1778209e-06,-0.0026774653,0.19880076,-0.00053108396,-0.19810429,7.4119964,-0.05891994,-7.2874346,0.99998921,-0.0053582825,0.99999642,-0.0015937841,-0.3969022,-0.00053294917,-0.17690535,-14.698904,-0.05939183,0.0026808141,-7.1778209e-06,-0.0026774653,0.19880004,-0.00053228339,-0.19810501,7.4118643,-0.059228692,-7.2875662,0.99998921,-0.0053582825,0.99999642,-0.0015937841,-0.3969022,-0.00053294917,-0.17690535,-14.698904,-0.05939183,0.0026808141,-7.1778209e-06,-0.0026774653,0.19880004,-0.00053228339,-0.19810501,7.4118643,-0.059228692,-7.2875662
0.028000001,1,0,1,-0.00059219991,-0.41160443,0.00059219991,-0.14787726,-14.699349,-0.021541655,0.0028833242,-8.3017303e-06,-0.0028792061,0.20621794,-0.00059219991,-0.2053865,7.4216251,-0.063338913,-7.2777243,1,0,1,-0.00059219991,-0.41160443,0.00059219991,-0.14787726,-14.699349,-0.021541655,0.0028833242,-8.3017303e-06,-0.0028792061,0.20621794,-0.00059219991,-0.2053865,7.4216251,-0.063338913,-7.2777243,0.99998754,-0.0057625342,0.99999583,-0.0017772948,-0.41160104,-0.00059459481,-0.19019887,-14.69874,-0.06392467,0.0028833242,-8.3017303e-06,-0.0028792061,0.20621708,-0.00059374562,-0.20538735,7.4214721,-0.063722827,-7.2778764,0.99998754,-0.0057625342,0.99999583,-0.0017772948,-0.41160104,-0.00059459481,-0.19019887,-14.69874,-0.06392467,0.0028833242,-8.3017303e-06,-0.0028792061,0.20621708,-0.00059374562,-0.20538735,7.4214721,-0.063722827,-7.2778764
0.028999999,1,0,1,-0.00065781211,-0.42630374,0.00065781211,-0.15857008,-14.699264,-0.023165675,0.0030932575,-9.5527266e-06,-0.0030882219,0.21364544,-0.00065781211,-0.2126583,7.4323215,-0.067912608,-7.2669411,1,0,1,-0.00065781211,-0.42630374,0.00065781211,-0.15857008,-14.699264,-0.023165675,0.0030932575,-9.5527266e-06,-0.0030882219,0.21364544,-0.00065781211,-0.2126583,7.4323215,-0.067912608,-7.2669411,0.99998569,-0.0061814846,0.99999523,-0.0019743338,-0.42629966,-0.00066086248,-0.20396361,-14.698562,-0.068634316,0.0030932575,-9.5527266e-06,-0.0030882219,0.21364443,-0.00065978669,-0.21265931,7.4321461,-0.068386212,-7.2671165,0.99998569,-0.0061814846,0.99999523,-0.0019743338,-0.42629966,-0.00066086248,-0.20396361,-14.698562,-0.068634316,0.0030932575,-9.5527266e-06,-0.0030882219,0.21364443,-0.00065978669,-0.21265931,7.4321461,-0.068386212,-7.2671165
0.029999999,1,1.3010426e-18,1,-0.00072807493,-0.44100296,0.00072807493,-0.1696253,-14.699173,-0.024859369,0.0033106231,-1.0940048e-05,-0.0033045043,0.22108415,-0.00072807493,-0.21991882,7.444159,-0.072639927,-7.2550125,1,1.3010426e-18,1,-0.00072807493,-0.44100296,0.00072807493,-0.1696253,-14.699173,-0.024859369,0.0033106231,-1.0940048e-05,-0.0033045043,0.22108415,-0.00072807493,-0.21991882,7.444159,-0.072639927,-7.2550125,0.99998361,-0.0066151335,0.99999452,-0.0021853724,-0.44099814,-0.00073192897,-0.21819749,-14.698369,-0.073522829,0.0033106231,-1.0940048e-05,-0.0033045043,0.22108294,-0.00073057617,-0.21992002,7.4439578,-0.07321991,-7.2552133,0.99998361,-0.0066151335,0.99999452,-0.0021853724,-0.44099814,-0.00073192897,-0.21819749,-14.698369,-0.073522829,0.0033106231,-1.0940048e-05,-0.0033045043,0.22108294,-0.00073057617,-0.21992002,7.4439578,-0.07321991,-7.2552133
0.030999999,1,0,1,-0.00080314139,-0.4557021,0.00080314139,-0.18104072,-14.699077,-0.026624957,0.003535432,-1.2473254e-05,-0.0035280413,0.22853522,-0.00080314139,-0.22716688,7.4572115,-0.077519663,-7.2418637,1,0,1,-0.00080314139,-0.4557021,0.00080314139,-0.18104072,-14.699077,-0.026624957,0.003535432,-1.2473254e-05,-0.0035280413,0.22853522,-0.00080314139,-0.22716688,7.4572115,-0.077519663,-7.2418637,0.99998128,-0.0070634806,0.99999374,-0.0024108789,-0.4556964,-0.00080797408,-0.2328981,-14.69816,-0.078592591,0.003535432,-1.2473254e-05,-0.0035280413,0.22853379,-0.00080628501,-0.22716829,7.4569817,-0.078225091,-7.2420926,0.99998128,-0.0070634806,0.99999374,-0.0024108789,-0.4556964,-0.00080797408,-0.2328981,-14.69816,-0.078592591,0.003535432,-1.2473254e-05,-0.0035280413,0.22853379,-0.00080628501,-0.22716829,7.4569817,-0.078225091,-7.2420926
0.032000002,1,0,1,-0.00088316319,-0.47040111,0.00088316319,-0.19281384,-14.698975,-0.028464919,0.0037676983,-1.4162229e-05,-0.0037588188,0.23599996,-0.00088316319,-0.23440115,7.4715533,-0.082550503,-7.2274199,1,0,1,-0.00088316319,-0.47040111,0.00088316319,-0.19281384,-14.698975,-0.028464919,0.0037676983,-1.4162229e-05,-0.0037588188,0.23599996,-0.00088316319,-0.23440115,7.4715533,-0.082550503,-7.2274199,0.99997878,-0.0075265262,0.99999291,-0.002651318,-0.47039446,-0.00088918081,-0.24806273,-14.697934,-0.083846278,0.0037676983,-1.4162229e-05,-0.0037588188,0.2359983,-0.00088708533,-0.23440281,7.4712925,-0.083403014,-7.2276797,0.99997878,-0.0075265262,0.99999291,-0.002651318,-0.47039446,-0.00088918081,-0.24806273,-14.697934,-0.083846278,0.0037676983,-1.4162229e-05,-0.0037588188,0.2359983,-0.00088708533,-0.23440281,7.4712925,-0.083403014,-7.2276797
0.033,1,0,1,-0.00096829078,-0.48510003,0.00096829078,-0.20494197,-14.698867,-0.030381944,0.0040074359,-1.6017182e-05,-0.0039968225,0.24347973,-0.00096829078,-0.2416203,7.4872608,-0.087731019,-7.2116041,1,0,1,-0.00096829078,-0.48510003,0.00096829078,-0.20494197,-14.698867,-0.030381944,0.0040074359,-1.6017182e-05,-0.0039968225,0.24347973,-0.00096829078,-0.2416203,7.4872608,-0.087731019,-7.2116041,0.99997598,-0.0080042696,0.99999195,-0.0029071523,-0.48509225,-0.00097573461,-0.26368845,-14.69769,-0.089286782,0.0040074359,-1.6017182e-05,-0.0039968225,0.24347779,-0.00097315054,-0.24162224,7.4869657,-0.088755064,-7.2118979,0.99997598,-0.0080042696,0.99999195,-0.0029071523,-0.48509225,-0.00097573461,-0.26368845,-14.69769,-0.089286782,0.0040074359,-1.6017182e-05,-0.0039968225,0.24347779,-0.00097315054,-0.24162224,7.4869657,-0.088755064,-7.2118979
0.034000002,1,8.6736174e-19,1,-0.0010586729,-0.49979883,0.0010586729,-0.21742211,-14.698752,-0.032379005,0.004254662,-1.8048644e-05,-0.0042420356,0.25097603,-0.0010586729,-0.24882282,7.5044107,-0.093059629,-7.1943393,1,8.6736174e-19,1,-0.0010586729,-0.49979883,0.0010586729,-0.21742211,-14.698752,-0.032379005,0.004254662,-1.8048644e-05,-0.0042420356,0.25097603,-0.0010586729,-0.24882282,7.5044107,-0.093059629,-7.1943393,0.99997294,-0.0084967101,0.99999094,-0.0031788405,-0.49978983,-0.0010678244,-0.27977201,-14.697427,-0.094917312,0.004254662,-1.8048644e-05,-0.0042420356,0.25097376,-0.0010646556,-0.24882507,7.5040784,-0.094282731,-7.1946702,0.99997294,-0.0084967101,0.99999094,-0.0031788405,-0.49978983,-0.0010678244,-0.27977201,-14.697427,-0.094917312,0.004254662,-1.8048644e-05,-0.0042420356,0.25097376,-0.0010646556,-0.24882507,7.5040784,-0.094282731,-7.1946702
0.035,1,0,1,-0.0011544572,-0.51449752,0.0011544572,-0.23025113,-14.698631,-0.034459233,0.0045093922,-2.0267473e-05,-0.0044944417,0.25849012,-0.0011544572,-0.2560074,7.5230818,-0.098534629,-7.1755471,1,0,1,-0.0011544572,-0.51449752,0.0011544572,-0.23025113,-14.698631,-0.034459233,0.0045093922,-2.0267473e-05,-0.0044944417,0.25849012,-0.0011544572,-0.2560074,7.5230818,-0.098534629,-7.1755471,0.99996966,-0.0090038488,0.99998981,-0.0034668401,-0.51448709,-0.0011656411,-0.29631004,-14.697144,-0.10074122,0.0045093922,-2.0267473e-05,-0.0044944417,0.25848752,-0.0011617767,-0.25601,7.5227084,-0.099987671,-7.1759186,0.99996966,-0.0090038488,0.99998981,-0.0034668401,-0.51448709,-0.0011656411,-0.29631004,-14.697144,-0.10074122,0.0045093922,-2.0267473e-05,-0.0044944417,0.25848752,-0.0011617767,-0.25601,7.5227084,-0.099987671,-7.1759186
0.035999998,1,8.6736174e-19,1,-0.0012557892,-0.52919608,0.0012557892,-0.24342558,-14.698503,-0.036626074,0.0047716442,-2.2684846e-05,-0.0047540222,0.26602361,-0.0012557892,-0.26317248,7.5433517,-0.10415415,-7.1551485,1,8.6736174e-19,1,-0.0012557892,-0.52919608,0.0012557892,-0.24342558,-14.698503,-0.036626074,0.0047716442,-2.2684846e-05,-0.0047540222,0.26602361,-0.0012557892,-0.26317248,7.5433517,-0.10415415,-7.1551485,0.99996603,-0.0095256846,0.99998862,-0.003771604,-0.5291841,-0.0012693795,-0.31329873,-14.696838,-0.10676222,0.0047716442,-2.2684846e-05,-0.0047540222,0.2660206,-0.0012646917,-0.26317549,7.5429335,-0.10587163,-7.1555638,0.99996603,-0.0095256846,0.99998862,-0.003771604,-0.5291841,-0.0012693795,-0.31329873,-14.696838,-0.10676222,0.0047716442,-2.2684846e-05,-0.0047540222,0.2660206,-0.0012646917,-0.26317549,7.5429335,-0.10587163,-7.1555638
0.037,1,-8.6736174e-19,1,-0.0013628126,-0.54389453,0.0013628126,-0.25694171,-14.698368,-0.038883269,0.0050414386,-2.5312265e-05,-0.0050207572,0.27357805,-0.0013628126,-0.27031645,7.5652995,-0.1099162,-7.1330647,1,-8.6736174e-19,1,-0.0013628126,-0.54389453,0.0013628126,-0.25694171,-14.698368,-0.038883269,0.0050414386,-2.5312265e-05,-0.0050207572,0.27357805,-0.0013628126,-0.27031645,7.5652995,-0.1099162,-7.1330647,0.99996209,-0.010062217,0.9999873,-0.0040935804,-0.54388076,-0.0013792386,-0.3307341,-14.69651,-0.11298431,0.0050414386,-2.5312265e-05,-0.0050207572,0.27357462,-0.0013735807,-0.27031988,7.5648327,-0.11193652,-7.1335282,0.99996209,-0.010062217,0.9999873,-0.0040935804,-0.54388076,-0.0013792386,-0.3307341,-14.69651,-0.11298431,0.0050414386,-2.5312265e-05,-0.0050207572,0.27357462,-0.0013735807,-0.27031988,7.5648327,-0.11193652,-7.1335282
0.037999999,1,8.6736174e-19,1,-0.0014756683,-0.5585928,0.0014756683,-0.27079532,-14.698225,-0.041234959,0.0053187991,-2.8161558e-05,-0.0052946219,0.28115544,-0.0014756683,-0.27743739,7.5890026,-0.11581862,-7.1092176,1,8.6736174e-19,1,-0.0014756683,-0.5585928,0.0014756683,-0.27079532,-14.698225,-0.041234959,0.0053187991,-2.8161558e-05,-0.0052946219,0.28115544,-0.0014756683,-0.27743739,7.5890026,-0.11581862,-7.1092176,0.9999578,-0.010613446,0.99998587,-0.0044332128,-0.55857712,-0.0014954231,-0.34861153,-14.696158,-0.11941201,0.0053187991,-2.8161558e-05,-0.0052946219,0.28115147,-0.0014886258,-0.27744129,7.5884829,-0.11818431,-7.1097331,0.9999578,-0.010613446,0.99998587,-0.0044332128,-0.55857712,-0.0014954231,-0.34861153,-14.696158,-0.11941201,0.0053187991,-2.8161558e-05,-0.0052946219,0.28115147,-0.0014886258,-0.27744129,7.5884829,-0.11818431,-7.1097331
0.039000001,1,0,1,-0.0015944957,-0.57329094,0.0015944957,-0.2849822,-14.698074,-0.043685399,0.0056037446,-3.1244872e-05,-0.0055755968,0.28875726,-0.0015944957,-0.28453371,7.6145391,-0.12185907,-7.083528,1,0,1,-0.0015944957,-0.57329094,0.0015944957,-0.2849822,-14.698074,-0.043685399,0.0056037446,-3.1244872e-05,-0.0055755968,0.28875726,-0.0015944957,-0.28453371,7.6145391,-0.12185907,-7.083528,0.99995321,-0.011179371,0.99998432,-0.0047909436,-0.57327306,-0.0016181386,-0.36692652,-14.695782,-0.12604982,0.0056037446,-3.1244872e-05,-0.0055755968,0.28875276,-0.001610011,-0.28453815,7.6139627,-0.12461723,-7.0840998,0.99995321,-0.011179371,0.99998432,-0.0047909436,-0.57327306,-0.0016181386,-0.36692652,-14.695782,-0.12604982,0.0056037446,-3.1244872e-05,-0.0055755968,0.28875276,-0.001610011,-0.28453815,7.6139627,-0.12461723,-7.0840998
0.039999999,1,0,1,-0.0017194318,-0.58798891,0.0017194318,-0.29949754,-14.697914,-0.046239357,0.0058963071,-3.4574681e-05,-0.0058636507,0.29638568,-0.0017194318,-0.29160327,7.6419864,-0.1280351,-7.0559196,1,0,1,-0.0017194318,-0.58798891,0.0017194318,-0.29949754,-14.697914,-0.046239357,0.0058963071,-3.4574681e-05,-0.0058636507,0.29638568,-0.0017194318,-0.29160327,7.6419864,-0.1280351,-7.0559196,0.99994826,-0.011759992,0.9999826,-0.005167204,-0.58796865,-0.0017476009,-0.38567373,-14.695377,-0.13290296,0.0058963071,-3.4574681e-05,-0.0058636507,0.29638058,-0.0017379224,-0.29160833,7.6413484,-0.13123751,-7.0565519,0.99994826,-0.011759992,0.9999826,-0.005167204,-0.58796865,-0.0017476009,-0.38567373,-14.695377,-0.13290296,0.0058963071,-3.4574681e-05,-0.0058636507,0.29638058,-0.0017379224,-0.29160833,7.6413484,-0.13123751,-7.0565519
0.041000001,1,0,1,-0.0018506106,-0.60268676,0.0018506106,-0.31433645,-14.697746,-0.048901722,0.0061965063,-3.816378e-05,-0.0061587621,0.3040424,-0.0018506106,-0.29864436,7.6714211,-0.13434403,-7.0263152,1,0,1,-0.0018506106,-0.60268676,0.0018506106,-0.31433645,-14.697746,-0.048901722,0.0061965063,-3.816378e-05,-0.0061587621,0.3040424,-0.0018506106,-0.29864436,7.6714211,-0.13434403,-7.0263152,0.9999429,-0.012355308,0.99998081,-0.005562427,-0.60266382,-0.0018840242,-0.40484798,-14.694946,-0.13997661,0.0061965063,-3.816378e-05,-0.0061587621,0.30403662,-0.0018725488,-0.29865012,7.6707163,-0.13804764,-7.0270128,0.9999429,-0.012355308,0.99998081,-0.005562427,-0.60266382,-0.0018840242,-0.40484798,-14.694946,-0.13997661,0.0061965063,-3.816378e-05,-0.0061587621,0.30403662,-0.0018725488,-0.29865012,7.6707163,-0.13804764,-7.0270128
0.041999999,1,0,1,-0.0019881637,-0.61738443,0.0019881637,-0.32949349,-14.697568,-0.051677905,0.0065043774,-4.2025284e-05,-0.0064608962,0.31172961,-0.0019881637,-0.30565479,7.7029166,-0.14078304,-6.9946394,1,0,1,-0.0019881637,-0.61738443,0.0019881637,-0.32949349,-14.697568,-0.051677905,0.0065043774,-4.2025284e-05,-0.0064608962,0.31172961,-0.0019881637,-0.30565479,7.7029166,-0.14078304,-6.9946394,0.99993712,-0.01296532,0.99997884,-0.0059770346,-0.61735857,-0.002027635,-0.42444324,-14.694486,-0.14727665,0.0065043774,-4.2025284e-05,-0.0064608962,0.31172311,-0.0020140812,-0.30566126,7.7021399,-0.14505012,-6.9954071,0.99993712,-0.01296532,0.99997884,-0.0059770346,-0.61735857,-0.002027635,-0.42444324,-14.694486,-0.14727665,0.0065043774,-4.2025284e-05,-0.0064608962,0.31172311,-0.0020140812,-0.30566126,7.7021399,-0.14505012,-6.9954071
0.043000001,1,8.6736174e-19,1,-0.0021322197,-0.63208187,0.0021322197,-0.34496304,-14.69738,-0.054573536,0.0068199486,-4.6172634e-05,-0.0067700236,0.31944934,-0.0021322197,-0.31263253,7.7365465,-0.14734915,-6.9608188,1,8.6736174e-19,1,-0.0021322197,-0.63208187,0.0021322197,-0.34496304,-14.69738,-0.054573536,0.0068199486,-4.6172634e-05,-0.0067700236,0.31944934,-0.0021322197,-0.31263253,7.7365465,-0.14734915,-6.9608188,0.99993092,-0.013590025,0.99997675,-0.0064114458,-0.63205278,-0.0021786611,-0.44445348,-14.693994,-0.15480916,0.0068199486,-4.6172634e-05,-0.0067700236,0.31944203,-0.0021627136,-0.3126398,7.735693,-0.15224771,-6.9616618,0.99993092,-0.013590025,0.99997675,-0.0064114458,-0.63205278,-0.0021786611,-0.44445348,-14.693994,-0.15480916,0.0068199486,-4.6172634e-05,-0.0067700236,0.31944203,-0.0021627136,-0.3126398,7.735693,-0.15224771,-6.9616618
0.044,1,-1.7347235e-18,1,-0.002282904,-0.64677912,0.002282904,-0.36073902,-14.697183,-0.057594635,0.0071432544,-5.0619594e-05,-0.0070861098,0.32720381,-0.002282904,-0.31957534,7.7723823,-0.15403917,-6.9247828,1,-1.7347235e-18,1,-0.002282904,-0.64677912,0.002282904,-0.36073902,-14.697183,-0.057594635,0.0071432544,-5.0619594e-05,-0.0070861098,0.32720381,-0.002282904,-0.31957534,7.7723823,-0.15403917,-6.9247828,0.9999243,-0.014229425,0.99997449,-0.0068660718,-0.64674652,-0.0023373386,-0.46487203,-14.693471,-0.16258062,0.0071432544,-5.0619594e-05,-0.0070861098,0.32719558,-0.0023186419,-0.31958348,7.7714458,-0.1596432,-6.9257064,0.9999243,-0.014229425,0.99997449,-0.0068660718,-0.64674652,-0.0023373386,-0.46487203,-14.693471,-0.16258062,0.0071432544,-5.0619594e-05,-0.0070861098,0.32719558,-0.0023186419,-0.31958348,7.7714458,-0.1596432,-6.9257064
0.045000002,1,-1.7347235e-18,1,-0.002440339,-0.66147619,0.002440339,-0.37681508,-14.696974,-0.06074759,0.0074743307,-5.5380242e-05,-0.0074091177,0.33499524,-0.002440339,-0.32648095,7.8104906,-0.16084975,-6.8864622,1,-1.7347235e-18,1,-0.002440339,-0.66147619,0.002440339,-0.37681508,-14.696974,-0.06074759,0.0074743307,-5.5380242e-05,-0.0074091177,0.33499524,-0.002440339,-0.32648095,7.8104906,-0.16084975,-6.8864622,0.99991715,-0.014883518,0.99997205,-0.0073413174,-0.66143972,-0.0025039108,-0.48569196,-14.692914,-0.17059793,0.0074743307,-5.5380242e-05,-0.0074091177,0.33498606,-0.0024820657,-0.32649007,7.8094659,-0.16723955,-6.8874722,0.99991715,-0.014883518,0.99997205,-0.0073413174,-0.66143972,-0.0025039108,-0.48569196,-14.692914,-0.17059793,0.0074743307,-5.5380242e-05,-0.0074091177,0.33498606,-0.0024820657,-0.32649007,7.8094659,-0.16723955,-6.8874722
0.046,1,0,1,-0.0026046433,-0.67617303,0.0026046433,-0.39318445,-14.696754,-0.064039089,0.0078132143,-6.0468985e-05,-0.0077390107,0.34282592,-0.0026046433,-0.33334711,7.8509383,-0.16777733,-6.8457918,1,0,1,-0.0026046433,-0.67617303,0.0026046433,-0.39318445,-14.696754,-0.064039089,0.0078132143,-6.0468985e-05,-0.0077390107,0.34282592,-0.0026046433,-0.33334711,7.8509383,-0.16777733,-6.8457918,0.99990958,-0.015552304,0.99996948,-0.0078375814,-0.67613232,-0.0026786251,-0.50690603,-14.692323,-0.17886829,0.0078132143,-6.0468985e-05,-0.0077390107,0.34281564,-0.0026531878,-0.3333573,7.8498187,-0.17503984,-6.8468938,0.99990958,-0.015552304,0.99996948,-0.0078375814,-0.67613232,-0.0026786251,-0.50690603,-14.692323,-0.17886829,0.0078132143,-6.0468985e-05,-0.0077390107,0.34281564,-0.0026531878,-0.3333573,7.8498187,-0.17503984,-6.8468938
0.046999998,1,-3.469447e-18,1,-0.0027759327,-0.69086963,0.0027759327,-0.40984002,-14.696524,-0.06747625,0.0081599476,-6.5900545e-05,-0.0080757439,0.35069829,-0.0027759327,-0.34017137,7.8937855,-0.17481825,-6.8027091,1,-3.469447e-18,1,-0.0027759327,-0.69086963,0.0027759327,-0.40984002,-14.696524,-0.06747625,0.0081599476,-6.5900545e-05,-0.0080757439,0.35069829,-0.0027759327,-0.34017137,7.8937855,-0.17481825,-6.8027091,0.99990147,-0.016235782,0.99996668,-0.0083552515,-0.69082433,-0.0028617412,-0.52850628,-14.691695,-0.18739945,0.0081599476,-6.5900545e-05,-0.0080757439,0.35068685,-0.0028322132,-0.34018269,7.8925648,-0.18304722,-6.8039093,0.99990147,-0.016235782,0.99996668,-0.0083552515,-0.69082433,-0.0028617412,-0.52850628,-14.691695,-0.18739945,0.0081599476,-6.5900545e-05,-0.0080757439,0.35068685,-0.0028322132,-0.34018269,7.8925648,-0.18304722,-6.8039093
0.048,1,1.7347235e-18,1,-0.0029543177,-0.70556605,0.0029543177,-0.42677441,-14.696281,-0.071066462,0.0085145691,-7.1689974e-05,-0.0084192809,0.35861462,-0.0029543177,-0.3469514,7.9390917,-0.18196857,-6.7571559,1,1.7347235e-18,1,-0.0029543177,-0.70556605,0.0029543177,-0.42677441,-14.696281,-0.071066462,0.0085145691,-7.1689974e-05,-0.0084192809,0.35861462,-0.0029543177,-0.3469514,7.9390917,-0.18196857,-6.7571559,0.99989289,-0.016933953,0.99996376,-0.0088947127,-0.70551574,-0.0030535203,-0.55048484,-14.69103,-0.19619931,0.0085145691,-7.1689974e-05,-0.0084192809,0.35860193,-0.003019351,-0.34696397,7.9377627,-0.19126502,-6.7584605,0.99989289,-0.016933953,0.99996376,-0.0088947127,-0.70551574,-0.0030535203,-0.55048484,-14.69103,-0.19619931,0.0085145691,-7.1689974e-05,-0.0084192809,0.35860193,-0.003019351,-0.34696397,7.9377627,-0.19126502,-6.7584605
