"Time","iRMS.y","vRMS.y"
0.020660739,0.124092,5.1476254
0.020660739,0.124092,5.1476254
0.0208,0.124092,5.1476254
0.021,0.124092,5.1476254
0.021199999,0.124092,5.1476254
0.021400001,0.124092,5.1476254
0.021600001,0.124092,5.1476254
0.0218,0.124092,5.1476254
0.022,0.124092,5.1476254
0.0222,0.124092,5.1476254
0.022399999,0.124092,5.1476254
0.022600001,0.124092,5.1476254
0.0228,0.124092,5.1476254
0.023,0.124092,5.1476254
0.0232,0.124092,5.1476254
0.023399999,0.124092,5.1476254
0.023600001,0.124092,5.1476254
0.023800001,0.124092,5.1476254
0.024,0.124092,5.1476254
0.0242,0.124092,5.1476254
0.0244,0.124092,5.1476254
0.024599999,0.124092,5.1476254
0.024800001,0.124092,5.1476254
0.025,0.124092,5.1476254
0.0252,0.124092,5.1476254
0.0254,0.124092,5.1476254
0.025599999,0.124092,5.1476254
0.025800001,0.124092,5.1476254
0.026000001,0.124092,5.1476254
0.0262,0.124092,5.1476254
0.0264,0.124092,5.1476254
0.0266,0.124092,5.1476254
0.026799999,0.124092,5.1476254
0.027000001,0.124092,5.1476254
0.0272,0.124092,5.1476254
0.0274,0.124092,5.1476254
0.0276,0.124092,5.1476254
0.027799999,0.124092,5.1476254
0.028000001,0.124092,5.1476254
0.028200001,0.124092,5.1476254
0.0284,0.124092,5.1476254
0.0286,0.124092,5.1476254
0.0288,0.124092,5.1476254
0.028999999,0.124092,5.1476254
0.029200001,0.124092,5.1476254
0.0294,0.124092,5.1476254
0.0296,0.124092,5.1476254
0.0298,0.124092,5.1476254
0.029999999,0.124092,5.1476254
0.029999999,0.124092,5.1476254
0.029999999,0.124092,5.1476254
0.029999999,0.124092,5.1476254
0.030036829,0.124092,5.1476254
0.030036829,0.124092,5.1476254
0.030200001,0.124092,5.1476254
0.030400001,0.124092,5.1476254
0.0306,0.124092,5.1476254
0.0308,0.124092,5.1476254
0.030999999,0.124092,5.1476254
0.031199999,0.124092,5.1476254
0.031399999,0.124092,5.1476254
0.031599998,0.124092,5.1476254
0.031800002,0.124092,5.1476254
0.032000002,0.124092,5.1476254
0.032200001,0.124092,5.1476254
0.032400001,0.124092,5.1476254
0.032600001,0.124092,5.1476254
0.0328,0.124092,5.1476254
0.033,0.124092,5.1476254
0.033199999,0.124092,5.1476254
0.033399999,0.124092,5.1476254
0.033599999,0.124092,5.1476254
0.033799998,0.124092,5.1476254
0.034000002,0.124092,5.1476254
0.034200002,0.124092,5.1476254
0.034400001,0.124092,5.1476254
0.034600001,0.124092,5.1476254
0.0348,0.124092,5.1476254
0.035,0.124092,5.1476254
0.0352,0.124092,5.1476254
0.035399999,0.124092,5.1476254
0.035599999,0.124092,5.1476254
0.035799999,0.124092,5.1476254
0.035999998,0.124092,5.1476254
0.036200002,0.124092,5.1476254
0.036400001,0.124092,5.1476254
0.036600001,0.124092,5.1476254
0.036800001,0.124092,5.1476254
0.037,0.124092,5.1476254
0.0372,0.124092,5.1476254
0.0374,0.124092,5.1476254
0.037599999,0.124092,5.1476254
0.037799999,0.124092,5.1476254
0.037999999,0.124092,5.1476254
0.038199998,0.124092,5.1476254
0.038400002,0.124092,5.1476254
0.038600001,0.124092,5.1476254
0.038800001,0.124092,5.1476254
0.039000001,0.124092,5.1476254
0.0392,0.124092,5.1476254
0.0394,0.124092,5.1476254
0.0396,0.124092,5.1476254
0.039799999,0.124092,5.1476254
0.039829284,0.124092,5.1476254
0.039829284,0.124092,5.1476254
0.039999999,0.124092,5.1476254
0.039999999,0.086997956,3.3740981
0.039999999,0.086997956,3.3740981
0.040199999,0.086997956,3.3740981
0.040399998,0.086997956,3.3740981
0.040600002,0.086997956,3.3740981
0.040800001,0.086997956,3.3740981
0.041000001,0.086997956,3.3740981
0.041200001,0.086997956,3.3740981
0.0414,0.086997956,3.3740981
0.0416,0.086997956,3.3740981
0.0418,0.086997956,3.3740981
0.041999999,0.086997956,3.3740981
0.042199999,0.086997956,3.3740981
0.042399999,0.086997956,3.3740981
0.042599998,0.086997956,3.3740981
0.042800002,0.086997956,3.3740981
0.043000001,0.086997956,3.3740981
0.043200001,0.086997956,3.3740981
0.043400001,0.086997956,3.3740981
0.0436,0.086997956,3.3740981
0.0438,0.086997956,3.3740981
0.044,0.086997956,3.3740981
0.044199999,0.086997956,3.3740981
0.044399999,0.086997956,3.3740981
0.044599999,0.086997956,3.3740981
0.044799998,0.086997956,3.3740981
0.045000002,0.086997956,3.3740981
0.045200001,0.086997956,3.3740981
0.045400001,0.086997956,3.3740981
0.045600001,0.086997956,3.3740981
0.0458,0.086997956,3.3740981
0.046,0.086997956,3.3740981
0.0462,0.086997956,3.3740981
0.046399999,0.086997956,3.3740981
0.046599999,0.086997956,3.3740981
0.046799999,0.086997956,3.3740981
0.046999998,0.086997956,3.3740981
0.047200002,0.086997956,3.3740981
0.047400001,0.086997956,3.3740981
0.047600001,0.086997956,3.3740981
0.047800001,0.086997956,3.3740981
0.048,0.086997956,3.3740981
0.0482,0.086997956,3.3740981
0.0484,0.086997956,3.3740981
0.048599999,0.086997956,3.3740981
0.048799999,0.086997956,3.3740981
0.048999999,0.086997956,3.3740981
0.049199998,0.086997956,3.3740981
0.049400002,0.086997956,3.3740981
0.049600001,0.086997956,3.3740981
0.049800001,0.086997956,3.3740981
0.049829286,0.086997956,3.3740981
0.049829286,0.086997956,3.3740981
0.050000001,0.086997956,3.3740981
0.050160579,0.086997956,3.3740981
0.050160579,0.086997956,3.3740981
0.0502,0.086997956,3.3740981
0.050221998,0.086997956,3.3740981
0.050221998,0.086997956,3.3740981
0.0504,0.086997956,3.3740981
0.0506,0.086997956,3.3740981
0.050799999,0.086997956,3.3740981
0.050999999,0.086997956,3.3740981
0.051199999,0.086997956,3.3740981
0.051399998,0.086997956,3.3740981
0.051600002,0.086997956,3.3740981
0.051800001,0.086997956,3.3740981
0.052000001,0.086997956,3.3740981
0.052200001,0.086997956,3.3740981
0.0524,0.086997956,3.3740981
0.0526,0.086997956,3.3740981
0.0528,0.086997956,3.3740981
0.052999999,0.086997956,3.3740981
0.053199999,0.086997956,3.3740981
0.053399999,0.086997956,3.3740981
0.053599998,0.086997956,3.3740981
0.053800002,0.086997956,3.3740981
0.054000001,0.086997956,3.3740981
0.054200001,0.086997956,3.3740981
0.054400001,0.086997956,3.3740981
0.0546,0.086997956,3.3740981
0.0548,0.086997956,3.3740981
0.055,0.086997956,3.3740981
0.055199999,0.086997956,3.3740981
0.055399999,0.086997956,3.3740981
0.055599999,0.086997956,3.3740981
0.055799998,0.086997956,3.3740981
0.056000002,0.086997956,3.3740981
0.056200001,0.086997956,3.3740981
0.056400001,0.086997956,3.3740981
0.056600001,0.086997956,3.3740981
0.0568,0.086997956,3.3740981
0.057,0.086997956,3.3740981
0.0572,0.086997956,3.3740981
0.057399999,0.086997956,3.3740981
0.057599999,0.086997956,3.3740981
0.057799999,0.086997956,3.3740981
0.057999998,0.086997956,3.3740981
0.058200002,0.086997956,3.3740981
0.058400001,0.086997956,3.3740981
0.058600001,0.086997956,3.3740981
0.058800001,0.086997956,3.3740981
0.059,0.086997956,3.3740981
0.0592,0.086997956,3.3740981
0.0594,0.086997956,3.3740981
0.059599999,0.086997956,3.3740981
0.059775267,0.086997956,3.3740981
0.059775267,0.086997956,3.3740981
0.059799999,0.086997956,3.3740981
0.059999999,0.086997956,3.3740981
0.059999999,0.0033289336,0.60244524
0.059999999,0.0033289336,0.60244524
0.060199998,0.0033289336,0.60244524
0.060400002,0.0033289336,0.60244524
0.060600001,0.0033289336,0.60244524
0.060800001,0.0033289336,0.60244524
0.061000001,0.0033289336,0.60244524
0.0612,0.0033289336,0.60244524
0.0614,0.0033289336,0.60244524
0.0616,0.0033289336,0.60244524
0.061799999,0.0033289336,0.60244524
0.061999999,0.0033289336,0.60244524
0.062199999,0.0033289336,0.60244524
0.062399998,0.0033289336,0.60244524
0.062600002,0.0033289336,0.60244524
0.062799998,0.0033289336,0.60244524
0.063000001,0.0033289336,0.60244524
0.063199997,0.0033289336,0.60244524
0.0634,0.0033289336,0.60244524
0.063600004,0.0033289336,0.60244524
0.0638,0.0033289336,0.60244524
0.064000003,0.0033289336,0.60244524
0.064199999,0.0033289336,0.60244524
0.064400002,0.0033289336,0.60244524
0.064599998,0.0033289336,0.60244524
0.064800002,0.0033289336,0.60244524
0.064999998,0.0033289336,0.60244524
0.065200001,0.0033289336,0.60244524
0.065399997,0.0033289336,0.60244524
0.0656,0.0033289336,0.60244524
0.065800004,0.0033289336,0.60244524
0.066,0.0033289336,0.60244524
0.066200003,0.0033289336,0.60244524
0.066399999,0.0033289336,0.60244524
0.066600002,0.0033289336,0.60244524
0.066799998,0.0033289336,0.60244524
0.067000002,0.0033289336,0.60244524
0.067199998,0.0033289336,0.60244524
0.067400001,0.0033289336,0.60244524
0.067599997,0.0033289336,0.60244524
0.0678,0.0033289336,0.60244524
0.068000004,0.0033289336,0.60244524
0.0682,0.0033289336,0.60244524
0.068400003,0.0033289336,0.60244524
0.068599999,0.0033289336,0.60244524
0.068800002,0.0033289336,0.60244524
0.068999998,0.0033289336,0.60244524
0.069200002,0.0033289336,0.60244524
0.069399998,0.0033289336,0.60244524
0.069600001,0.0033289336,0.60244524
0.069775268,0.0033289336,0.60244524
0.069775268,0.0033289336,0.60244524
0.069799997,0.0033289336,0.60244524
0.07,0.0033289336,0.60244524
0.070200004,0.0033289336,0.60244524
0.070204273,0.0033289336,0.60244524
0.070204273,0.0033289336,0.60244524
0.070207484,0.0033289336,0.60244524
0.070207484,0.0033289336,0.60244524
0.0704,0.0033289336,0.60244524
0.070600003,0.0033289336,0.60244524
0.070799999,0.0033289336,0.60244524
0.071000002,0.0033289336,0.60244524
0.071199998,0.0033289336,0.60244524
0.071400002,0.0033289336,0.60244524
0.071599998,0.0033289336,0.60244524
0.071800001,0.0033289336,0.60244524
0.071999997,0.0033289336,0.60244524
0.0722,0.0033289336,0.60244524
0.072400004,0.0033289336,0.60244524
0.0726,0.0033289336,0.60244524
0.072800003,0.0033289336,0.60244524
0.072999999,0.0033289336,0.60244524
0.073200002,0.0033289336,0.60244524
0.073399998,0.0033289336,0.60244524
0.073600002,0.0033289336,0.60244524
0.073799998,0.0033289336,0.60244524
0.074000001,0.0033289336,0.60244524
0.074199997,0.0033289336,0.60244524
0.0744,0.0033289336,0.60244524
0.074600004,0.0033289336,0.60244524
0.0748,0.0033289336,0.60244524
0.075000003,0.0033289336,0.60244524
0.075199999,0.0033289336,0.60244524
0.075400002,0.0033289336,0.60244524
0.075599998,0.0033289336,0.60244524
0.075800002,0.0033289336,0.60244524
0.075999998,0.0033289336,0.60244524
0.076200001,0.0033289336,0.60244524
0.076399997,0.0033289336,0.60244524
0.0766,0.0033289336,0.60244524
0.076800004,0.0033289336,0.60244524
0.077,0.0033289336,0.60244524
0.077200003,0.0033289336,0.60244524
0.077399999,0.0033289336,0.60244524
0.077600002,0.0033289336,0.60244524
0.077799998,0.0033289336,0.60244524
0.078000002,0.0033289336,0.60244524
0.078199998,0.0033289336,0.60244524
0.078400001,0.0033289336,0.60244524
0.078599997,0.0033289336,0.60244524
0.0788,0.0033289336,0.60244524
0.079000004,0.0033289336,0.60244524
0.0792,0.0033289336,0.60244524
0.079400003,0.0033289336,0.60244524
0.079599999,0.0033289336,0.60244524
0.079800002,0.0033289336,0.60244524
0.079823367,0.0033289336,0.60244524
0.079823367,0.0033289336,0.60244524
0.079999998,0.0033289336,0.60244524
0.079999998,0.0064651845,0.89820534
0.079999998,0.0064651845,0.89820534
0.080200002,0.0064651845,0.89820534
0.080399998,0.0064651845,0.89820534
0.080600001,0.0064651845,0.89820534
0.080799997,0.0064651845,0.89820534
0.081,0.0064651845,0.89820534
0.081200004,0.0064651845,0.89820534
0.0814,0.0064651845,0.89820534
0.081600003,0.0064651845,0.89820534
0.081799999,0.0064651845,0.89820534
0.082000002,0.0064651845,0.89820534
0.082199998,0.0064651845,0.89820534
0.082400002,0.0064651845,0.89820534
0.082599998,0.0064651845,0.89820534
0.082800001,0.0064651845,0.89820534
0.082999997,0.0064651845,0.89820534
0.0832,0.0064651845,0.89820534
0.083400004,0.0064651845,0.89820534
0.0836,0.0064651845,0.89820534
0.083800003,0.0064651845,0.89820534
0.083999999,0.0064651845,0.89820534
0.084200002,0.0064651845,0.89820534
0.084399998,0.0064651845,0.89820534
0.084600002,0.0064651845,0.89820534
0.084799998,0.0064651845,0.89820534
0.085000001,0.0064651845,0.89820534
0.085199997,0.0064651845,0.89820534
0.0854,0.0064651845,0.89820534
0.085600004,0.0064651845,0.89820534
0.0858,0.0064651845,0.89820534
0.086000003,0.0064651845,0.89820534
0.086199999,0.0064651845,0.89820534
0.086400002,0.0064651845,0.89820534
0.086599998,0.0064651845,0.89820534
0.086800002,0.0064651845,0.89820534
0.086999997,0.0064651845,0.89820534
0.087200001,0.0064651845,0.89820534
0.087399997,0.0064651845,0.89820534
0.0876,0.0064651845,0.89820534
0.087800004,0.0064651845,0.89820534
0.088,0.0064651845,0.89820534
0.088200003,0.0064651845,0.89820534
0.088399999,0.0064651845,0.89820534
0.088600002,0.0064651845,0.89820534
0.088799998,0.0064651845,0.89820534
0.089000002,0.0064651845,0.89820534
0.089199997,0.0064651845,0.89820534
0.089400001,0.0064651845,0.89820534
0.089599997,0.0064651845,0.89820534
0.0898,0.0064651845,0.89820534
0.089823365,0.0064651845,0.89820534
0.089823365,0.0064651845,0.89820534
0.090000004,0.0064651845,0.89820534
0.09014532,0.0064651845,0.89820534
0.09014532,0.0064651845,0.89820534
0.090165801,0.0064651845,0.89820534
0.090165801,0.0064651845,0.89820534
0.0902,0.0064651845,0.89820534
0.090400003,0.0064651845,0.89820534
0.090599999,0.0064651845,0.89820534
0.090800002,0.0064651845,0.89820534
0.090999998,0.0064651845,0.89820534
0.091200002,0.0064651845,0.89820534
0.091399997,0.0064651845,0.89820534
0.091600001,0.0064651845,0.89820534
0.091799997,0.0064651845,0.89820534
0.092,0.0064651845,0.89820534
0.092200004,0.0064651845,0.89820534
0.092399999,0.0064651845,0.89820534
0.092600003,0.0064651845,0.89820534
0.092799999,0.0064651845,0.89820534
0.093000002,0.0064651845,0.89820534
0.093199998,0.0064651845,0.89820534
0.093400002,0.0064651845,0.89820534
0.093599997,0.0064651845,0.89820534
0.093800001,0.0064651845,0.89820534
0.093999997,0.0064651845,0.89820534
0.0942,0.0064651845,0.89820534
0.094400004,0.0064651845,0.89820534
0.094599999,0.0064651845,0.89820534
0.094800003,0.0064651845,0.89820534
0.094999999,0.0064651845,0.89820534
0.095200002,0.0064651845,0.89820534
0.095399998,0.0064651845,0.89820534
0.095600002,0.0064651845,0.89820534
0.095799997,0.0064651845,0.89820534
0.096000001,0.0064651845,0.89820534
0.096199997,0.0064651845,0.89820534
0.0964,0.0064651845,0.89820534
0.096600004,0.0064651845,0.89820534
0.096799999,0.0064651845,0.89820534
0.097000003,0.0064651845,0.89820534
0.097199999,0.0064651845,0.89820534
0.097400002,0.0064651845,0.89820534
0.097599998,0.0064651845,0.89820534
0.097800002,0.0064651845,0.89820534
0.097999997,0.0064651845,0.89820534
0.098200001,0.0064651845,0.89820534
0.098399997,0.0064651845,0.89820534
0.0986,0.0064651845,0.89820534
0.098800004,0.0064651845,0.89820534
0.098999999,0.0064651845,0.89820534
0.099200003,0.0064651845,0.89820534
0.099399999,0.0064651845,0.89820534
0.099600002,0.0064651845,0.89820534
0.099799998,0.0064651845,0.89820534
0.099882215,0.0064651845,0.89820534
0.099882215,0.0064651845,0.89820534
0.1,0.0064651845,0.89820534
0.1,0.0036063148,0.63315356
0.1,0.0036063148,0.63315356
0.1002,0.0036063148,0.63315356
0.1004,0.0036063148,0.63315356
0.1006,0.0036063148,0.63315356
0.1008,0.0036063148,0.63315356
0.101,0.0036063148,0.63315356
0.1012,0.0036063148,0.63315356
0.1014,0.0036063148,0.63315356
0.1016,0.0036063148,0.63315356
0.1018,0.0036063148,0.63315356
0.102,0.0036063148,0.63315356
0.1022,0.0036063148,0.63315356
0.1024,0.0036063148,0.63315356
0.1026,0.0036063148,0.63315356
0.1028,0.0036063148,0.63315356
0.103,0.0036063148,0.63315356
0.1032,0.0036063148,0.63315356
0.1034,0.0036063148,0.63315356
0.1036,0.0036063148,0.63315356
0.1038,0.0036063148,0.63315356
0.104,0.0036063148,0.63315356
0.1042,0.0036063148,0.63315356
0.1044,0.0036063148,0.63315356
0.1046,0.0036063148,0.63315356
0.1048,0.0036063148,0.63315356
0.105,0.0036063148,0.63315356
0.1052,0.0036063148,0.63315356
0.1054,0.0036063148,0.63315356
0.1056,0.0036063148,0.63315356
0.1058,0.0036063148,0.63315356
0.106,0.0036063148,0.63315356
0.1062,0.0036063148,0.63315356
0.1064,0.0036063148,0.63315356
0.1066,0.0036063148,0.63315356
0.1068,0.0036063148,0.63315356
0.107,0.0036063148,0.63315356
0.1072,0.0036063148,0.63315356
0.1074,0.0036063148,0.63315356
0.1076,0.0036063148,0.63315356
0.1078,0.0036063148,0.63315356
0.108,0.0036063148,0.63315356
0.1082,0.0036063148,0.63315356
0.1084,0.0036063148,0.63315356
0.1086,0.0036063148,0.63315356
0.1088,0.0036063148,0.63315356
0.109,0.0036063148,0.63315356
0.1092,0.0036063148,0.63315356
0.1094,0.0036063148,0.63315356
0.1096,0.0036063148,0.63315356
0.1098,0.0036063148,0.63315356
0.10988221,0.0036063148,0.63315356
0.10988221,0.0036063148,0.63315356
0.11,0.0036063148,0.63315356
0.11009263,0.0036063148,0.63315356
0.11009263,0.0036063148,0.63315356
0.11011288,0.0036063148,0.63315356
0.11011288,0.0036063148,0.63315356
0.1102,0.0036063148,0.63315356
0.1104,0.0036063148,0.63315356
0.1106,0.0036063148,0.63315356
0.1108,0.0036063148,0.63315356
0.111,0.0036063148,0.63315356
0.1112,0.0036063148,0.63315356
0.1114,0.0036063148,0.63315356
0.1116,0.0036063148,0.63315356
0.1118,0.0036063148,0.63315356
0.112,0.0036063148,0.63315356
0.1122,0.0036063148,0.63315356
0.1124,0.0036063148,0.63315356
0.1126,0.0036063148,0.63315356
0.1128,0.0036063148,0.63315356
0.113,0.0036063148,0.63315356
0.1132,0.0036063148,0.63315356
0.1134,0.0036063148,0.63315356
0.1136,0.0036063148,0.63315356
0.1138,0.0036063148,0.63315356
0.114,0.0036063148,0.63315356
0.1142,0.0036063148,0.63315356
0.1144,0.0036063148,0.63315356
0.1146,0.0036063148,0.63315356
0.1148,0.0036063148,0.63315356
0.115,0.0036063148,0.63315356
0.1152,0.0036063148,0.63315356
0.1154,0.0036063148,0.63315356
0.1156,0.0036063148,0.63315356
0.1158,0.0036063148,0.63315356
0.116,0.0036063148,0.63315356
0.1162,0.0036063148,0.63315356
0.1164,0.0036063148,0.63315356
0.1166,0.0036063148,0.63315356
0.1168,0.0036063148,0.63315356
0.117,0.0036063148,0.63315356
0.1172,0.0036063148,0.63315356
0.1174,0.0036063148,0.63315356
0.1176,0.0036063148,0.63315356
0.1178,0.0036063148,0.63315356
0.118,0.0036063148,0.63315356
0.1182,0.0036063148,0.63315356
0.1184,0.0036063148,0.63315356
0.1186,0.0036063148,0.63315356
0.1188,0.0036063148,0.63315356
0.119,0.0036063148,0.63315356
0.1192,0.0036063148,0.63315356
0.1194,0.0036063148,0.63315356
0.1196,0.0036063148,0.63315356
0.1198,0.0036063148,0.63315356
0.11992759,0.0036063148,0.63315356
0.11992759,0.0036063148,0.63315356
0.12,0.0036063148,0.63315356
0.12,0.0013535786,0.35020572
0.12,0.0013535786,0.35020572
0.1202,0.0013535786,0.35020572
0.1204,0.0013535786,0.35020572
0.1206,0.0013535786,0.35020572
0.1208,0.0013535786,0.35020572
0.121,0.0013535786,0.35020572
0.1212,0.0013535786,0.35020572
0.1214,0.0013535786,0.35020572
0.1216,0.0013535786,0.35020572
0.1218,0.0013535786,0.35020572
0.122,0.0013535786,0.35020572
0.1222,0.0013535786,0.35020572
0.1224,0.0013535786,0.35020572
0.1226,0.0013535786,0.35020572
0.1228,0.0013535786,0.35020572
0.123,0.0013535786,0.35020572
0.1232,0.0013535786,0.35020572
0.1234,0.0013535786,0.35020572
0.1236,0.0013535786,0.35020572
0.1238,0.0013535786,0.35020572
0.124,0.0013535786,0.35020572
0.1242,0.0013535786,0.35020572
0.1244,0.0013535786,0.35020572
0.1246,0.0013535786,0.35020572
0.1248,0.0013535786,0.35020572
0.125,0.0013535786,0.35020572
0.1252,0.0013535786,0.35020572
0.12540001,0.0013535786,0.35020572
0.1256,0.0013535786,0.35020572
0.1258,0.0013535786,0.35020572
0.126,0.0013535786,0.35020572
0.12620001,0.0013535786,0.35020572
0.12639999,0.0013535786,0.35020572
0.1266,0.0013535786,0.35020572
0.1268,0.0013535786,0.35020572
0.127,0.0013535786,0.35020572
0.12720001,0.0013535786,0.35020572
0.1274,0.0013535786,0.35020572
0.1276,0.0013535786,0.35020572
0.1278,0.0013535786,0.35020572
0.12800001,0.0013535786,0.35020572
0.12819999,0.0013535786,0.35020572
0.1284,0.0013535786,0.35020572
0.1286,0.0013535786,0.35020572
0.1288,0.0013535786,0.35020572
0.12899999,0.0013535786,0.35020572
0.1292,0.0013535786,0.35020572
0.1294,0.0013535786,0.35020572
0.1296,0.0013535786,0.35020572
0.12980001,0.0013535786,0.35020572
0.12992759,0.0013535786,0.35020572
0.12992759,0.0013535786,0.35020572
0.13,0.0013535786,0.35020572
0.13005552,0.0013535786,0.35020572
0.13005552,0.0013535786,0.35020572
0.13007052,0.0013535786,0.35020572
0.13007052,0.0013535786,0.35020572
0.1302,0.0013535786,0.35020572
0.1304,0.0013535786,0.35020572
0.13060001,0.0013535786,0.35020572
0.13079999,0.0013535786,0.35020572
0.131,0.0013535786,0.35020572
0.1312,0.0013535786,0.35020572
0.1314,0.0013535786,0.35020572
0.13160001,0.0013535786,0.35020572
0.1318,0.0013535786,0.35020572
0.132,0.0013535786,0.35020572
0.1322,0.0013535786,0.35020572
0.13240001,0.0013535786,0.35020572
0.13259999,0.0013535786,0.35020572
0.1328,0.0013535786,0.35020572
0.133,0.0013535786,0.35020572
0.1332,0.0013535786,0.35020572
0.13339999,0.0013535786,0.35020572
0.1336,0.0013535786,0.35020572
0.1338,0.0013535786,0.35020572
0.134,0.0013535786,0.35020572
0.13420001,0.0013535786,0.35020572
0.1344,0.0013535786,0.35020572
0.1346,0.0013535786,0.35020572
0.1348,0.0013535786,0.35020572
0.13500001,0.0013535786,0.35020572
0.13519999,0.0013535786,0.35020572
0.1354,0.0013535786,0.35020572
0.1356,0.0013535786,0.35020572
0.1358,0.0013535786,0.35020572
0.13600001,0.0013535786,0.35020572
0.1362,0.0013535786,0.35020572
0.1364,0.0013535786,0.35020572
0.1366,0.0013535786,0.35020572
0.13680001,0.0013535786,0.35020572
0.13699999,0.0013535786,0.35020572
0.1372,0.0013535786,0.35020572
0.1374,0.0013535786,0.35020572
0.1376,0.0013535786,0.35020572
0.13779999,0.0013535786,0.35020572
0.138,0.0013535786,0.35020572
0.1382,0.0013535786,0.35020572
0.1384,0.0013535786,0.35020572
0.13860001,0.0013535786,0.35020572
0.1388,0.0013535786,0.35020572
0.139,0.0013535786,0.35020572
0.1392,0.0013535786,0.35020572
0.13940001,0.0013535786,0.35020572
0.13959999,0.0013535786,0.35020572
0.1398,0.0013535786,0.35020572
0.13995759,0.0013535786,0.35020572
0.13995759,0.0013535786,0.35020572
0.14,0.0013535786,0.35020572
0.14,0.00041770408,0.17067461
0.14,0.00041770408,0.17067461
0.1402,0.00041770408,0.17067461
0.14040001,0.00041770408,0.17067461
0.1406,0.00041770408,0.17067461
0.1408,0.00041770408,0.17067461
0.141,0.00041770408,0.17067461
0.14120001,0.00041770408,0.17067461
0.14139999,0.00041770408,0.17067461
0.1416,0.00041770408,0.17067461
0.1418,0.00041770408,0.17067461
0.142,0.00041770408,0.17067461
0.14219999,0.00041770408,0.17067461
0.1424,0.00041770408,0.17067461
0.1426,0.00041770408,0.17067461
0.1428,0.00041770408,0.17067461
0.14300001,0.00041770408,0.17067461
0.1432,0.00041770408,0.17067461
0.1434,0.00041770408,0.17067461
0.1436,0.00041770408,0.17067461
0.14380001,0.00041770408,0.17067461
0.14399999,0.00041770408,0.17067461
0.1442,0.00041770408,0.17067461
0.1444,0.00041770408,0.17067461
0.1446,0.00041770408,0.17067461
0.14480001,0.00041770408,0.17067461
0.145,0.00041770408,0.17067461
0.1452,0.00041770408,0.17067461
0.1454,0.00041770408,0.17067461
0.14560001,0.00041770408,0.17067461
0.14579999,0.00041770408,0.17067461
0.146,0.00041770408,0.17067461
0.1462,0.00041770408,0.17067461
0.1464,0.00041770408,0.17067461
0.14659999,0.00041770408,0.17067461
0.1468,0.00041770408,0.17067461
0.147,0.00041770408,0.17067461
0.1472,0.00041770408,0.17067461
0.14740001,0.00041770408,0.17067461
0.1476,0.00041770408,0.17067461
0.1478,0.00041770408,0.17067461
0.148,0.00041770408,0.17067461
0.14820001,0.00041770408,0.17067461
0.14839999,0.00041770408,0.17067461
0.1486,0.00041770408,0.17067461
0.1488,0.00041770408,0.17067461
0.149,0.00041770408,0.17067461
0.14920001,0.00041770408,0.17067461
0.1494,0.00041770408,0.17067461
0.1496,0.00041770408,0.17067461
0.1498,0.00041770408,0.17067461
0.1499576,0.00041770408,0.17067461
0.1499576,0.00041770408,0.17067461
0.15000001,0.00041770408,0.17067461
0.15003198,0.00041770408,0.17067461
0.15003198,0.00041770408,0.17067461
