"Time","volume.medium.p","volume.medium.T"
0.52378601,1101312.1,293.16449
0.52398801,1101312.1,293.16449
0.52419001,1101312.1,293.16449
0.52439201,1101312.2,293.16449
0.52459401,1101312.2,293.16449
0.52479601,1101312.2,293.16449
0.52499801,1101312.4,293.16449
0.52520001,1101312.4,293.16449
0.52540201,1101312.4,293.16449
0.52560401,1101312.5,293.16449
0.52580601,1101312.5,293.16449
0.52600801,1101312.5,293.16449
0.52621001,1101312.6,293.16449
0.52641201,1101312.6,293.16449
0.52661401,1101312.6,293.16449
0.52681601,1101312.8,293.16449
0.52701801,1101312.8,293.16449
0.52722001,1101312.8,293.16449
0.52742201,1101312.9,293.16449
0.52762401,1101312.9,293.16449
0.52782601,1101312.9,293.16449
0.52802801,1101313,293.16449
0.52823001,1101313,293.16449
0.52843201,1101313,293.16449
0.52863401,1101313.1,293.16449
0.52883601,1101313.1,293.16449
0.52903801,1101313.1,293.16449
0.52924001,1101313.1,293.16449
0.52944201,1101313.2,293.16449
0.52964401,1101313.2,293.16449
0.52984601,1101313.2,293.16449
0.53004801,1101313.4,293.16449
0.53025001,1101313.4,293.16449
0.53045201,1101313.4,293.16449
0.53065401,1101313.5,293.16449
0.53085601,1101313.5,293.16449
0.53105801,1101313.5,293.16449
0.53126001,1101313.5,293.16449
0.53146201,1101313.6,293.16449
0.53166401,1101313.6,293.16449
0.53186601,1101313.6,293.16449
0.53206801,1101313.8,293.16449
0.53227001,1101313.8,293.16449
0.53247201,1101313.8,293.16449
0.53267401,1101313.8,293.16449
0.53287601,1101313.9,293.16449
0.53307801,1101313.9,293.16449
0.53328001,1101313.9,293.16449
0.53348202,1101314,293.16449
0.53368402,1101314,293.16449
0.53388602,1101314,293.16449
0.53408802,1101314,293.16449
0.53429002,1101314.1,293.16449
0.53449202,1101314.1,293.16449
0.53469402,1101314.1,293.16449
0.53489602,1101314.2,293.16449
0.53509802,1101314.2,293.16449
0.53530002,1101314.2,293.16449
0.53550202,1101314.2,293.16449
0.53570402,1101314.4,293.16449
0.53590602,1101314.4,293.16449
0.53610802,1101314.4,293.16449
0.53631002,1101314.4,293.16449
0.53651202,1101314.5,293.16449
0.53671402,1101314.5,293.16449
0.53691602,1101314.5,293.16449
0.53711802,1101314.5,293.16449
0.53732002,1101314.6,293.16449
0.53752202,1101314.6,293.16449
0.53772402,1101314.6,293.16449
0.53792602,1101314.6,293.16449
0.53812802,1101314.8,293.16449
0.53833002,1101314.8,293.16449
0.53853202,1101314.8,293.16449
0.53873402,1101314.9,293.16449
0.53893602,1101314.9,293.16449
0.53913802,1101314.9,293.16449
0.53934002,1101314.9,293.16449
0.53954202,1101315,293.16449
0.53974402,1101315,293.16449
0.53994602,1101315,293.16449
0.54014802,1101315,293.16449
0.54035002,1101315,293.16449
0.54055202,1101315.1,293.16449
0.54075402,1101315.1,293.16449
0.54095602,1101315.1,293.16449
0.54115802,1101315.1,293.16449
0.54136002,1101315.2,293.16449
0.54156202,1101315.2,293.16449
0.54176402,1101315.2,293.16449
0.54196602,1101315.2,293.16449
0.54216802,1101315.4,293.16449
0.54237002,1101315.4,293.16449
0.54257202,1101315.4,293.16449
0.54277402,1101315.4,293.16449
0.54297602,1101315.5,293.16449
0.54317802,1101315.5,293.16449
0.54338002,1101315.5,293.16449
0.54358202,1101315.5,293.16449
0.54378402,1101315.5,293.16449
0.54398602,1101315.6,293.16449
0.54418802,1101315.6,293.16449
0.54439002,1101315.6,293.16449
0.54459202,1101315.6,293.16449
0.54479402,1101315.8,293.16449
0.54499602,1101315.8,293.16449
0.54519802,1101315.8,293.16449
0.54540002,1101315.8,293.16449
0.54560202,1101315.8,293.16449
0.54580402,1101315.9,293.16449
0.54600602,1101315.9,293.16449
0.54620802,1101315.9,293.16449
0.54641002,1101315.9,293.16449
0.54661202,1101316,293.16449
0.54681402,1101316,293.16449
0.54701602,1101316,293.16449
0.54721802,1101316,293.16449
0.54742002,1101316,293.16449
0.54762203,1101316.1,293.16449
0.54782403,1101316.1,293.16449
0.54802603,1101316.1,293.16449
0.54822803,1101316.1,293.16449
0.54843003,1101316.1,293.16449
0.54863203,1101316.2,293.16449
0.54883403,1101316.2,293.16449
0.54903603,1101316.2,293.16449
0.54923803,1101316.2,293.16449
0.54944003,1101316.2,293.16449
0.54964203,1101316.4,293.16449
0.54984403,1101316.4,293.16449
0.55004603,1101316.4,293.16449
0.55024803,1101316.4,293.16449
0.55045003,1101316.4,293.16449
0.55065203,1101316.5,293.16449
0.55085403,1101316.5,293.16449
0.55105603,1101316.5,293.16449
0.55125803,1101316.5,293.16449
0.55146003,1101316.5,293.16449
0.55166203,1101316.6,293.16449
0.55186403,1101316.6,293.16449
0.55206603,1101316.6,293.16449
0.55226803,1101316.6,293.16449
0.55247003,1101316.6,293.16449
0.55267203,1101316.8,293.16449
0.55287403,1101316.8,293.16449
0.55307603,1101316.8,293.16449
0.55327803,1101316.8,293.16449
0.55348003,1101316.8,293.16449
0.55368203,1101316.8,293.16449
0.55388403,1101316.9,293.16449
0.55408603,1101316.9,293.16449
0.55428803,1101316.9,293.16449
0.55448997,1101316.9,293.16449
0.55469197,1101316.9,293.16449
0.55489397,1101317,293.16449
0.55509597,1101317,293.16449
0.55529797,1101317,293.16449
0.55549997,1101317,293.16449
0.55570197,1101317,293.16449
0.55590397,1101317,293.16449
0.55610597,1101317.1,293.16449
0.55630797,1101317.1,293.16449
0.55650997,1101317.1,293.16449
0.55671197,1101317.1,293.16449
0.55691397,1101317.1,293.16449
0.55711597,1101317.1,293.16449
0.55731797,1101317.2,293.16449
0.55751997,1101317.2,293.16449
0.55772197,1101317.2,293.16449
0.55792397,1101317.2,293.16449
0.55812597,1101317.2,293.16449
0.55832797,1101317.2,293.16449
0.55852997,1101317.4,293.16449
0.55873197,1101317.4,293.16449
0.55893397,1101317.4,293.16449
0.55913597,1101317.4,293.16449
0.55933797,1101317.4,293.16449
0.55953997,1101317.4,293.16449
0.55974197,1101317.5,293.16449
0.55994397,1101317.5,293.16449
0.56014597,1101317.5,293.16449
0.56034797,1101317.5,293.16449
0.56054997,1101317.5,293.16449
0.56075197,1101317.5,293.16449
0.56095397,1101317.6,293.16449
0.56115597,1101317.6,293.16449
0.56135798,1101317.6,293.16449
0.56155998,1101317.6,293.16449
0.56176198,1101317.6,293.16449
0.56196398,1101317.6,293.16449
0.56216598,1101317.6,293.16449
0.56236798,1101317.8,293.16449
0.56256998,1101317.8,293.16449
0.56277198,1101317.8,293.16449
0.56297398,1101317.8,293.16449
0.56317598,1101317.8,293.16449
0.56337798,1101317.8,293.16449
0.56357998,1101317.9,293.16449
0.56378198,1101317.9,293.16449
0.56398398,1101317.9,293.16449
0.56418598,1101317.9,293.16449
0.56438798,1101317.9,293.16449
0.56458998,1101317.9,293.16449
0.56479198,1101317.9,293.16449
0.56499398,1101318,293.16449
0.56519598,1101318,293.16449
0.56539798,1101318,293.16449
0.56559998,1101318,293.16449
0.56580198,1101318,293.16449
0.56600398,1101318,293.16449
0.56620598,1101318,293.16449
0.56640798,1101318.1,293.16449
0.56660998,1101318.1,293.16449
0.56681198,1101318.1,293.16449
0.56701398,1101318.1,293.16449
0.56721598,1101318.1,293.16449
0.56741798,1101318.1,293.16449
0.56761998,1101318.1,293.16449
0.56782198,1101318.1,293.16449
0.56802398,1101318.2,293.16449
0.56822598,1101318.2,293.16449
0.56842798,1101318.2,293.16449
0.56862998,1101318.2,293.16449
0.56883198,1101318.2,293.16449
0.56903398,1101318.2,293.16449
0.56923598,1101318.2,293.16449
0.56943798,1101318.4,293.16449
0.56963998,1101318.4,293.16449
0.56984198,1101318.4,293.16449
0.57004398,1101318.4,293.16449
0.57024598,1101318.4,293.16449
0.57044798,1101318.4,293.16449
0.57064998,1101318.4,293.16449
0.57085198,1101318.4,293.16449
0.57105398,1101318.5,293.16449
0.57125598,1101318.5,293.16449
0.57145798,1101318.5,293.16449
0.57165998,1101318.5,293.16449
0.57186198,1101318.5,293.16449
0.57206398,1101318.5,293.16449
0.57226598,1101318.5,293.16449
0.57246798,1101318.5,293.16449
0.57266998,1101318.6,293.16449
0.57287198,1101318.6,293.16449
0.57307398,1101318.6,293.16449
0.57327598,1101318.6,293.16449
0.57347798,1101318.6,293.16449
0.57367998,1101318.6,293.16449
0.57388198,1101318.6,293.16449
0.57408398,1101318.6,293.16449
0.57428598,1101318.6,293.16449
0.57448798,1101318.8,293.16449
0.57468998,1101318.8,293.16449
0.57489198,1101318.8,293.16449
0.57509398,1101318.8,293.16449
0.57529598,1101318.8,293.16449
0.57549798,1101318.8,293.16449
0.57569999,1101318.8,293.16449
0.57590199,1101318.8,293.16449
0.57610399,1101318.9,293.16449
0.57630599,1101318.9,293.16449
0.57650799,1101318.9,293.16449
0.57670999,1101318.9,293.16449
0.57691199,1101318.9,293.16449
0.57711399,1101318.9,293.16449
0.57731599,1101318.9,293.16449
0.57751799,1101318.9,293.16449
0.57771999,1101318.9,293.16449
0.57792199,1101319,293.16449
0.57812399,1101319,293.16449
0.57832599,1101319,293.16449
0.57852799,1101319,293.16449
0.57872999,1101319,293.16449
0.57893199,1101319,293.16449
0.57913399,1101319,293.16449
0.57933599,1101319,293.16449
0.57953799,1101319,293.16449
0.57973999,1101319,293.16449
0.57994199,1101319.1,293.16449
0.58014399,1101319.1,293.16449
0.58034599,1101319.1,293.16449
0.58054799,1101319.1,293.16449
0.58074999,1101319.1,293.16449
0.58095199,1101319.1,293.16449
0.58115399,1101319.1,293.16449
0.58135599,1101319.1,293.16449
0.58155799,1101319.1,293.16449
0.58175999,1101319.1,293.16449
0.58196199,1101319.2,293.16449
0.58216399,1101319.2,293.16449
0.58236599,1101319.2,293.16449
0.58256799,1101319.2,293.16449
0.58276999,1101319.2,293.16449
0.58297199,1101319.2,293.16449
0.58317399,1101319.2,293.16449
0.58337599,1101319.2,293.16449
0.58357799,1101319.2,293.16449
0.58377999,1101319.2,293.16449
0.58398199,1101319.4,293.16449
0.58418399,1101319.4,293.16449
0.58438599,1101319.4,293.16449
0.58458799,1101319.4,293.16449
0.58478999,1101319.4,293.16449
0.58499199,1101319.4,293.16449
0.58519399,1101319.4,293.16449
0.58539599,1101319.4,293.16449
0.58559799,1101319.4,293.16449
0.58579999,1101319.4,293.16449
0.58600199,1101319.4,293.16449
0.58620399,1101319.5,293.16449
0.58640599,1101319.5,293.16449
0.58660799,1101319.5,293.16449
0.58680999,1101319.5,293.16449
0.58701199,1101319.5,293.16449
0.58721399,1101319.5,293.16449
0.58741599,1101319.5,293.16449
0.58761799,1101319.5,293.16449
0.58781999,1101319.5,293.16449
0.58802199,1101319.5,293.16449
0.58822399,1101319.5,293.16449
0.58842599,1101319.6,293.16449
0.58862799,1101319.6,293.16449
0.58882999,1101319.6,293.16449
0.58903199,1101319.6,293.16449
0.58923399,1101319.6,293.16449
0.58943599,1101319.6,293.16449
0.58963799,1101319.6,293.16449
0.58983999,1101319.6,293.16449
0.590042,1101319.6,293.16449
0.590244,1101319.6,293.16449
0.590446,1101319.6,293.16449
0.590648,1101319.6,293.16449
0.59085,1101319.8,293.16449
0.591052,1101319.8,293.16449
0.591254,1101319.8,293.16449
0.591456,1101319.8,293.16449
0.591658,1101319.8,293.16449
0.59186,1101319.8,293.16449
0.592062,1101319.8,293.16449
0.592264,1101319.8,293.16449
0.592466,1101319.8,293.16449
0.592668,1101319.8,293.16449
0.59287,1101319.8,293.16449
0.593072,1101319.8,293.16449
0.593274,1101319.8,293.16449
0.593476,1101319.9,293.16449
0.593678,1101319.9,293.16449
0.59388,1101319.9,293.16449
0.594082,1101319.9,293.16449
0.594284,1101319.9,293.16449
0.594486,1101319.9,293.16449
0.594688,1101319.9,293.16449
0.59489,1101319.9,293.16449
0.595092,1101319.9,293.16449
0.595294,1101319.9,293.16449
0.595496,1101319.9,293.16449
0.595698,1101319.9,293.16449
0.5959,1101319.9,293.16449
0.596102,1101320,293.16449
0.596304,1101320,293.16449
0.596506,1101320,293.16449
0.596708,1101320,293.16449
0.59691,1101320,293.16449
0.597112,1101320,293.16449
0.597314,1101320,293.16449
0.597516,1101320,293.16449
0.597718,1101320,293.16449
0.59792,1101320,293.16449
0.598122,1101320,293.16449
0.598324,1101320,293.16449
0.598526,1101320,293.16449
0.598728,1101320,293.16449
0.59893,1101320,293.16449
0.599132,1101320.1,293.16449
0.599334,1101320.1,293.16449
0.599536,1101320.1,293.16449
0.599738,1101320.1,293.16449
0.59994,1101320.1,293.16449
0.600142,1101320.1,293.16449
0.600344,1101320.1,293.16449
0.600546,1101320.1,293.16449
0.600748,1101320.1,293.16449
0.60095,1101320.1,293.16449
0.601152,1101320.1,293.16449
0.601354,1101320.1,293.16449
0.601556,1101320.1,293.16449
0.601758,1101320.1,293.16449
0.60196,1101320.1,293.16449
0.602162,1101320.2,293.16449
0.602364,1101320.2,293.16449
0.602566,1101320.2,293.16449
0.602768,1101320.2,293.16449
0.60297,1101320.2,293.16449
0.603172,1101320.2,293.16449
0.603374,1101320.2,293.16449
0.603576,1101320.2,293.16449
0.603778,1101320.2,293.16449
0.60398,1101320.2,293.16449
0.604182,1101320.2,293.16449
0.60438401,1101320.2,293.16449
0.60458601,1101320.2,293.16449
0.60478801,1101320.2,293.16449
0.60499001,1101320.2,293.16449
0.60519201,1101320.2,293.16449
0.60539401,1101320.2,293.16449
0.60559601,1101320.4,293.16449
0.60579801,1101320.4,293.16449
0.60600001,1101320.4,293.16449
0.60620201,1101320.4,293.16449
0.60640401,1101320.4,293.16449
0.60660601,1101320.4,293.16449
0.60680801,1101320.4,293.16449
0.60701001,1101320.4,293.16449
0.60721201,1101320.4,293.16449
0.60741401,1101320.4,293.16449
0.60761601,1101320.4,293.16449
0.60781801,1101320.4,293.16449
0.60802001,1101320.4,293.16449
0.60822201,1101320.4,293.16449
0.60842401,1101320.4,293.16449
0.60862601,1101320.4,293.16449
0.60882801,1101320.4,293.16449
0.60903001,1101320.4,293.16449
0.60923201,1101320.5,293.16449
0.60943401,1101320.5,293.16449
0.60963601,1101320.5,293.16449
0.60983801,1101320.5,293.16449
0.61004001,1101320.5,293.16449
0.61024201,1101320.5,293.16449
0.61044401,1101320.5,293.16449
0.61064601,1101320.5,293.16449
0.61084801,1101320.5,293.16449
0.61105001,1101320.5,293.16449
0.61125201,1101320.5,293.16449
0.61145401,1101320.5,293.16449
0.61165601,1101320.5,293.16449
0.61185801,1101320.5,293.16449
0.61206001,1101320.5,293.16449
0.61226201,1101320.5,293.16449
0.61246401,1101320.5,293.16449
0.61266601,1101320.5,293.16449
0.61286801,1101320.5,293.16449
0.61307001,1101320.5,293.16449
0.61327201,1101320.5,293.16449
0.61347401,1101320.6,293.16449
0.61367601,1101320.6,293.16449
0.61387801,1101320.6,293.16449
0.61408001,1101320.6,293.16449
0.61428201,1101320.6,293.16449
0.61448401,1101320.6,293.16449
0.61468601,1101320.6,293.16449
0.61488801,1101320.6,293.16449
0.61509001,1101320.6,293.16449
0.61529201,1101320.6,293.16449
0.61549401,1101320.6,293.16449
0.61569601,1101320.6,293.16449
0.61589801,1101320.6,293.16449
0.61610001,1101320.6,293.16449
0.61630201,1101320.6,293.16449
0.61650401,1101320.6,293.16449
0.61670601,1101320.6,293.16449
0.61690801,1101320.6,293.16449
0.61711001,1101320.6,293.16449
0.61731201,1101320.6,293.16449
0.61751401,1101320.6,293.16449
0.61771601,1101320.6,293.16449
0.61791801,1101320.8,293.16449
0.61812001,1101320.8,293.16449
0.61832201,1101320.8,293.16449
0.61852401,1101320.8,293.16449
0.61872602,1101320.8,293.16449
0.61892802,1101320.8,293.16449
0.61913002,1101320.8,293.16449
0.61933202,1101320.8,293.16449
0.61953402,1101320.8,293.16449
0.61973602,1101320.8,293.16449
0.61993802,1101320.8,293.16449
0.62014002,1101320.8,293.16449
0.62034202,1101320.8,293.16449
0.62054402,1101320.8,293.16449
0.62074602,1101320.8,293.16449
0.62094802,1101320.8,293.16449
0.62115002,1101320.8,293.16449
0.62135202,1101320.8,293.16449
0.62155402,1101320.8,293.16449
0.62175602,1101320.8,293.16449
0.62195802,1101320.8,293.16449
0.62216002,1101320.8,293.16449
0.62236202,1101320.8,293.16449
0.62256402,1101320.8,293.16449
0.62276602,1101320.8,293.16449
0.62296802,1101320.8,293.16449
0.62317002,1101320.9,293.16449
0.62337202,1101320.9,293.16449
0.62357402,1101320.9,293.16449
0.62377602,1101320.9,293.16449
0.62397802,1101320.9,293.16449
0.62418002,1101320.9,293.16449
0.62438202,1101320.9,293.16449
0.62458402,1101320.9,293.16449
0.62478602,1101320.9,293.16449
0.62498802,1101320.9,293.16449
0.62519002,1101320.9,293.16449
0.62539202,1101320.9,293.16449
0.62559402,1101320.9,293.16449
0.62579602,1101320.9,293.16449
0.62599802,1101320.9,293.16449
0.62620002,1101320.9,293.16449
0.62640202,1101320.9,293.16449
0.62660402,1101320.9,293.16449
0.62680602,1101320.9,293.16449
0.62700802,1101320.9,293.16449
0.62721002,1101320.9,293.16449
0.62741202,1101320.9,293.16449
0.62761402,1101320.9,293.16449
0.62781602,1101320.9,293.16449
0.62801802,1101320.9,293.16449
0.62822002,1101320.9,293.16449
0.62842202,1101320.9,293.16449
0.62862402,1101320.9,293.16449
0.62882602,1101321,293.16449
0.62902802,1101321,293.16449
0.62923002,1101321,293.16449
0.62943202,1101321,293.16449
0.62963402,1101321,293.16449
0.62983602,1101321,293.16449
0.63003802,1101321,293.16449
0.63024002,1101321,293.16449
0.63044202,1101321,293.16449
0.63064402,1101321,293.16449
0.63084602,1101321,293.16449
0.63104802,1101321,293.16449
0.63125002,1101321,293.16449
0.63145202,1101321,293.16449
0.63165402,1101321,293.16449
0.63185602,1101321,293.16449
0.63205802,1101321,293.16449
0.63226002,1101321,293.16449
0.63246202,1101321,293.16449
0.63266402,1101321,293.16449
0.63286602,1101321,293.16449
0.63306803,1101321,293.16449
0.63327003,1101321,293.16449
0.63347203,1101321,293.16449
0.63367403,1101321,293.16449
0.63387603,1101321,293.16449
0.63407803,1101321,293.16449
0.63428003,1101321,293.16449
0.63448203,1101321,293.16449
0.63468403,1101321,293.16449
0.63488603,1101321,293.16449
0.63508803,1101321,293.16449
0.63529003,1101321,293.16449
0.63549203,1101321,293.16449
0.63569403,1101321,293.16449
0.63589603,1101321,293.16449
0.63609803,1101321,293.16449
0.63630003,1101321.1,293.16449
0.63650203,1101321.1,293.16449
0.63670403,1101321.1,293.16449
0.63690603,1101321.1,293.16449
0.63710803,1101321.1,293.16446
0.63731003,1101321.1,293.16446
0.63751203,1101321.1,293.16446
0.63771403,1101321.1,293.16446
0.63791603,1101321.1,293.16446
0.63811803,1101321.1,293.16446
0.63832003,1101321.1,293.16446
0.63852203,1101321.1,293.16446
0.63872403,1101321.1,293.16446
0.63892603,1101321.1,293.16446
0.63912803,1101321.1,293.16446
0.63933003,1101321.1,293.16446
0.63953203,1101321.1,293.16446
0.63973403,1101321.1,293.16446
0.63993597,1101321.1,293.16446
0.64013797,1101321.1,293.16446
0.64033997,1101321.1,293.16446
0.64054197,1101321.1,293.16446
0.64074397,1101321.1,293.16446
0.64094597,1101321.1,293.16446
0.64114797,1101321.1,293.16446
0.64134997,1101321.1,293.16446
0.64155197,1101321.1,293.16446
0.64175397,1101321.1,293.16446
0.64195597,1101321.1,293.16446
0.64215797,1101321.1,293.16446
0.64235997,1101321.1,293.16446
0.64256197,1101321.1,293.16446
0.64276397,1101321.1,293.16446
0.64296597,1101321.1,293.16446
0.64316797,1101321.1,293.16446
0.64336997,1101321.1,293.16446
0.64357197,1101321.1,293.16446
0.64377397,1101321.1,293.16446
0.64397597,1101321.1,293.16446
0.64417797,1101321.1,293.16446
0.64437997,1101321.1,293.16446
0.64458197,1101321.1,293.16446
0.64478397,1101321.1,293.16446
0.64498597,1101321.1,293.16446
0.64518797,1101321.1,293.16446
0.64538997,1101321.1,293.16446
0.64559197,1101321.1,293.16446
0.64579397,1101321.1,293.16446
0.64599597,1101321.1,293.16446
0.64619797,1101321.1,293.16446
0.64639997,1101321.2,293.16446
0.64660197,1101321.2,293.16446
0.64680398,1101321.2,293.16446
0.64700598,1101321.2,293.16446
0.64720798,1101321.2,293.16446
0.64740998,1101321.2,293.16446
0.64761198,1101321.2,293.16446
0.64781398,1101321.2,293.16446
0.64801598,1101321.2,293.16446
0.64821798,1101321.2,293.16446
0.64841998,1101321.2,293.16446
0.64862198,1101321.2,293.16446
0.64882398,1101321.2,293.16446
0.64902598,1101321.2,293.16446
0.64922798,1101321.2,293.16446
0.64942998,1101321.2,293.16446
0.64963198,1101321.2,293.16446
0.64983398,1101321.2,293.16446
0.65003598,1101321.2,293.16446
0.65023798,1101321.2,293.16446
0.65043998,1101321.2,293.16446
0.65064198,1101321.2,293.16446
0.65084398,1101321.2,293.16446
0.65104598,1101321.2,293.16446
0.65124798,1101321.2,293.16446
0.65144998,1101321.2,293.16446
0.65165198,1101321.2,293.16446
0.65185398,1101321.2,293.16446
0.65205598,1101321.2,293.16446
0.65225798,1101321.2,293.16446
0.65245998,1101321.2,293.16446
0.65266198,1101321.2,293.16446
0.65286398,1101321.2,293.16446
0.65306598,1101321.2,293.16446
0.65326798,1101321.2,293.16446
0.65346998,1101321.2,293.16446
0.65367198,1101321.2,293.16446
0.65387398,1101321.2,293.16446
0.65407598,1101321.2,293.16446
0.65427798,1101321.2,293.16446
0.65447998,1101321.2,293.16446
0.65468198,1101321.2,293.16446
0.65488398,1101321.2,293.16446
0.65508598,1101321.2,293.16446
0.65528798,1101321.2,293.16446
0.65548998,1101321.2,293.16446
0.65569198,1101321.2,293.16446
0.65589398,1101321.2,293.16446
0.65609598,1101321.2,293.16446
0.65629798,1101321.2,293.16446
0.65649998,1101321.2,293.16446
0.65670198,1101321.2,293.16446
0.65690398,1101321.2,293.16446
0.65710598,1101321.2,293.16446
0.65730798,1101321.2,293.16446
0.65750998,1101321.2,293.16446
0.65771198,1101321.2,293.16446
0.65791398,1101321.2,293.16446
0.65811598,1101321.2,293.16446
0.65831798,1101321.2,293.16446
0.65851998,1101321.2,293.16446
0.65872198,1101321.2,293.16446
0.65892398,1101321.2,293.16446
0.65912598,1101321.2,293.16446
0.65932798,1101321.2,293.16446
0.65952998,1101321.2,293.16446
0.65973198,1101321.2,293.16446
0.65993398,1101321.2,293.16446
0.66013598,1101321.2,293.16446
0.66033798,1101321.2,293.16446
0.66053998,1101321.2,293.16446
0.66074198,1101321.2,293.16446
0.66094398,1101321.4,293.16446
0.66114599,1101321.4,293.16446
0.66134799,1101321.4,293.16446
0.66154999,1101321.4,293.16446
0.66175199,1101321.4,293.16446
0.66195399,1101321.4,293.16446
0.66215599,1101321.4,293.16446
0.66235799,1101321.4,293.16446
0.66255999,1101321.4,293.16446
0.66276199,1101321.4,293.16446
0.66296399,1101321.4,293.16446
0.66316599,1101321.4,293.16446
0.66336799,1101321.4,293.16446
0.66356999,1101321.4,293.16446
0.66377199,1101321.4,293.16446
0.66397399,1101321.4,293.16446
0.66417599,1101321.4,293.16446
0.66437799,1101321.4,293.16446
0.66457999,1101321.4,293.16446
0.66478199,1101321.4,293.16446
0.66498399,1101321.4,293.16446
0.66518599,1101321.4,293.16446
0.66538799,1101321.4,293.16446
0.66558999,1101321.4,293.16446
0.66579199,1101321.4,293.16446
0.66599399,1101321.4,293.16446
0.66619599,1101321.4,293.16446
0.66639799,1101321.4,293.16446
0.66659999,1101321.4,293.16446
0.66680199,1101321.4,293.16446
0.66700399,1101321.4,293.16446
0.66720599,1101321.4,293.16446
0.66740799,1101321.4,293.16446
0.66760999,1101321.4,293.16446
0.66781199,1101321.4,293.16446
0.66801399,1101321.4,293.16446
0.66821599,1101321.4,293.16446
0.66841799,1101321.4,293.16446
0.66861999,1101321.4,293.16446
0.66882199,1101321.4,293.16446
0.66902399,1101321.4,293.16446
0.66922599,1101321.4,293.16446
0.66942799,1101321.4,293.16446
0.66962999,1101321.4,293.16446
0.66983199,1101321.4,293.16446
0.67003399,1101321.4,293.16446
0.67023599,1101321.4,293.16446
0.67043799,1101321.4,293.16446
0.67063999,1101321.4,293.16446
0.67084199,1101321.4,293.16446
0.67104399,1101321.4,293.16446
0.67124599,1101321.4,293.16446
0.67144799,1101321.4,293.16446
0.67164999,1101321.4,293.16446
0.67185199,1101321.4,293.16446
0.67205399,1101321.4,293.16446
0.67225599,1101321.4,293.16446
0.67245799,1101321.4,293.16446
0.67265999,1101321.4,293.16446
0.67286199,1101321.4,293.16446
0.67306399,1101321.4,293.16446
0.67326599,1101321.4,293.16446
0.67346799,1101321.4,293.16446
0.67366999,1101321.4,293.16446
0.67387199,1101321.4,293.16446
0.67407399,1101321.4,293.16446
0.67427599,1101321.4,293.16446
0.67447799,1101321.4,293.16446
0.67467999,1101321.4,293.16446
0.67488199,1101321.4,293.16446
0.67508399,1101321.4,293.16446
0.675286,1101321.4,293.16446
0.675488,1101321.4,293.16446
0.67569,1101321.4,293.16446
0.675892,1101321.4,293.16446
0.676094,1101321.4,293.16446
0.676296,1101321.4,293.16446
0.676498,1101321.4,293.16446
0.6767,1101321.4,293.16446
0.676902,1101321.4,293.16446
0.677104,1101321.4,293.16446
0.677306,1101321.4,293.16446
0.677508,1101321.4,293.16446
0.67771,1101321.4,293.16446
0.677912,1101321.4,293.16446
0.678114,1101321.4,293.16446
0.678316,1101321.5,293.16446
0.678518,1101321.5,293.16446
0.67872,1101321.5,293.16446
0.678922,1101321.5,293.16446
0.679124,1101321.5,293.16446
0.679326,1101321.5,293.16446
0.679528,1101321.5,293.16446
0.67973,1101321.5,293.16446
0.679932,1101321.5,293.16446
0.680134,1101321.5,293.16446
0.680336,1101321.5,293.16446
0.680538,1101321.5,293.16446
0.68074,1101321.5,293.16446
0.680942,1101321.5,293.16446
0.681144,1101321.5,293.16446
0.681346,1101321.5,293.16446
0.681548,1101321.5,293.16446
0.68175,1101321.5,293.16446
0.681952,1101321.5,293.16446
0.682154,1101321.5,293.16446
0.682356,1101321.5,293.16446
0.682558,1101321.5,293.16446
0.68276,1101321.5,293.16446
0.682962,1101321.5,293.16446
0.683164,1101321.5,293.16446
0.683366,1101321.5,293.16446
0.683568,1101321.5,293.16446
0.68377,1101321.5,293.16446
0.683972,1101321.5,293.16446
0.684174,1101321.5,293.16446
0.684376,1101321.5,293.16446
0.684578,1101321.5,293.16446
0.68478,1101321.5,293.16446
0.684982,1101321.5,293.16446
0.685184,1101321.5,293.16446
0.685386,1101321.5,293.16446
0.685588,1101321.5,293.16446
0.68579,1101321.5,293.16446
0.685992,1101321.5,293.16446
0.686194,1101321.5,293.16446
0.686396,1101321.5,293.16446
0.686598,1101321.5,293.16446
0.6868,1101321.5,293.16446
0.687002,1101321.5,293.16446
0.687204,1101321.5,293.16446
0.687406,1101321.5,293.16446
0.687608,1101321.5,293.16446
0.68781,1101321.5,293.16446
0.688012,1101321.5,293.16446
0.688214,1101321.5,293.16446
0.688416,1101321.5,293.16446
0.688618,1101321.5,293.16446
0.68882,1101321.5,293.16446
0.689022,1101321.5,293.16446
0.689224,1101321.5,293.16446
0.689426,1101321.5,293.16446
0.68962801,1101321.5,293.16446
0.68983001,1101321.5,293.16446
0.69003201,1101321.5,293.16446
0.69023401,1101321.5,293.16446
0.69043601,1101321.5,293.16446
0.69063801,1101321.5,293.16446
0.69084001,1101321.5,293.16446
0.69104201,1101321.5,293.16446
0.69124401,1101321.5,293.16446
0.69144601,1101321.5,293.16446
0.69164801,1101321.5,293.16446
0.69185001,1101321.5,293.16446
0.69205201,1101321.5,293.16446
0.69225401,1101321.5,293.16446
0.69245601,1101321.5,293.16446
0.69265801,1101321.5,293.16446
0.69286001,1101321.5,293.16446
0.69306201,1101321.5,293.16446
0.69326401,1101321.5,293.16446
0.69346601,1101321.5,293.16446
